GeneName	tSNE_1	tSNE_2	x	CCL5_Opacity	CCL5_Expr	CCL5_Color
NTH21-1116	-26.2868140714308	6.84458547053631	0	0.6374008309491176	6121.20022206342	#ff6767
NTH2-18-0508	4.27116316535219	3.48815451037969	6	0.8391518223230591	8419.22088388226	#ff2e2e
NTH20-0508	-0.9386876310182	4.5201207076334	6	0.5186819870708389	4768.94735667915	#ff8989
NTC23-0322	-40.6876433079529	-29.7075654998837	2	0.7724090250695724	7658.99499318605	#ff4141
TTH105-0407	-20.6184237614424	17.808544000928	0	0.11581316503050376	180.117974743902	#fffbfb
PTS74-0205	19.2517009159644	24.7279344361761	3	0.1	0.0	#ffffff
TTC2-33-0508	-13.9105429393941	-29.9776398509308	2	0.988956347655468	10125.551505127	#ff0404
TTH95-0322	2.26679830757195	30.0867624570444	1	0.1	0.0	#ffffff
JTH-96-0508	-10.762361786492	0.0548743244862484	6	0.447607080109203	3959.37708581015	#ff9d9d
TTR226-0407	-29.4483560620007	15.8082082487204	0	0.27856218793439885	2033.8913553702	#ffcdcd
TTR117-0322	25.2969346290688	-12.3443346276394	4	0.10034473495238967	3.92666245676211	#ffffff
PTC114-1116	-37.8221830581119	7.5659571172121	5	0.27871651865439584	2035.64924107322	#ffcdcd
TTH163-0508	7.29886483438927	3.53558335985085	6	0.2171737223891846	1334.65334290967	#ffdede
TTR128-0407	20.022717687831	-21.4346013195869	8	0.11851658969010274	210.911011660951	#fffafa
TTC62-0508	-5.83874761009473	-34.9272775935723	7	0.7585395549130424	7501.0164436328	#ff4545
NTH168-0407	-8.49343516635471	40.7607509724654	1	0.1013459928346043	15.3313712290401	#ffffff
NTH98-0407	-24.8481987517139	-0.20650058879254	0	0.2363601732296168	1553.19432829974	#ffd9d9
PTR36-1116	-3.24720708006894	17.2064464087531	1	0.10017522234762251	1.99584930168987	#ffffff
PTC171-1116	-42.2071764257132	-23.7990281174245	2	0.951624920424944	9700.33232515319	#ff0e0e
NTR61-1116	18.9729376354278	-35.8705199712145	9	0.15856818524675326	667.11394529314	#ffefef
NTH24-1116	-31.2513301675504	20.6195574466876	5	0.18215104444104308	935.731696929339	#ffe8e8
TTS1-61-0508	30.3721754231969	-1.89547760276208	4	0.1	0.0	#ffffff
PTR14-0407	2.56127440802215	18.5681058744058	1	0.10065286276184866	7.43635560768845	#ffffff
TTC89-0322	11.2649505235838	-37.569271671064	11	0.4813873841988173	4344.1476201793	#ff9393
PTC63-0407	-35.3305392260268	-12.6173650278608	0	0.19645117230936343	1098.61560190675	#ffe4e4
NTR18-0407	-31.777654506676	0.999723454525943	0	0.7564042364665302	7476.69435293956	#ff4646
TTH162-0407	-23.9745299313166	12.2184179731372	0	0.4553689837302334	4047.78812545215	#ff9b9b
TTH137-0322	0.698426900293565	2.31001577461754	6	0.24946191418198532	1702.42814970157	#ffd5d5
PTH3-68-0508	34.8267640655992	23.0287771544395	3	0.1	0.0	#ffffff
TTH74-0205	10.7655576667956	-3.18971644528472	6	0.15904517204936475	672.547006713812	#ffefef
TTH9-0407	-19.3043137813248	3.36979161109378	0	0.43966864933157124	3868.95533459504	#ff9f9f
PTC2-38-0508	23.2864195545027	12.8891086599109	3	0.6872223706820951	6688.68654235517	#ff5959
TTH145-0407	-27.112735170824	-7.53390435437806	0	0.6569112788420738	6343.43165732934	#ff6262
PTH40-0205	26.0683471609867	31.1756301529393	3	0.1	0.0	#ffffff
JTC-70-0508	3.34019895777875	-12.9157992579814	5	0.45543129161140705	4048.49783595893	#ff9b9b
NTC121-1116	-24.5828536996489	-13.1639663910787	0	0.5528288043820834	5157.89261628955	#ff7f7f
PTC164-1116	-26.114805810173	-0.511410113408238	0	0.5957049602845524	5646.26836845929	#ff7373
PTC1-0407	-42.7886032957417	-18.1487737046854	2	0.6278724941959364	6012.66883600944	#ff6a6a
JTH-20-0508	-15.2972992472721	-17.6135904736805	2	0.6847919366981169	6661.00297324687	#ff5a5a
TTC21-0407	-33.631864586166	-10.9261299685359	0	0.2460651499255818	1663.73771060442	#ffd6d6
TTR154-1116	-3.78574009623324	15.1264230244251	8	0.10131058535304394	14.9280665233009	#ffffff
NTC104-1116	-38.6214994009821	17.5421484438697	5	0.25043162970359256	1713.47357896843	#ffd5d5
JTC-10-0508	-16.5944653879061	-26.9487248025418	2	1.0	11329.7808457813	#ff0000
PTS84-0205	26.6292238548562	23.681307382839	3	0.1	0.0	#ffffff
TTC97-0407	-9.10090907289825	-24.8565481731746	7	0.5897939893214972	5578.94015702396	#ff7575
NTR35-0407	-23.3747802874435	8.66317627815435	0	0.20516692857905505	1197.89138664877	#ffe2e2
TTC141-1116	12.5064478555747	-41.2038365067532	11	0.7032571406821065	6871.32868213649	#ff5555
TTH1-72-0508	26.2783448794158	0.242245753478518	4	0.11626952928432392	185.316137476349	#fffbfb
TTH31-0205	12.9224706587947	5.99530720465622	6	0.326827818226448	2583.65527430559	#ffbfbf
PTR46-1116	-3.59241948493812	37.1689298594191	1	0.10017580783981378	2.00251828082945	#ffffff
TTR72-0322	27.6246538138881	-24.6301586814454	8	0.15572639442300557	634.744865046911	#fff0f0
PTR71-0322	-6.00274936343018	36.2136987976733	0	0.1	0.0	#ffffff
TTC54-0407	-20.8808739317044	-9.87567604284613	0	0.5325296205496851	4926.67717815349	#ff8585
TTC19-1202	-3.45814783721895	-11.1882876506657	6	1.0	20709.5552697773	#ff0000
NTH84-1116	-38.7522028691061	19.6209171084809	0	0.24842799322508202	1690.65139606348	#ffd5d5
NTR78-0407	-45.0654416553125	9.19519667788565	0	0.479441298734971	4321.98096525915	#ff9494
TTC2-16-0508	-2.58474254368952	-35.8026382327621	7	0.7402152535403189	7292.29566917145	#ff4a4a
NTC2-49-0508	3.41187830851699	-3.76493820233369	6	0.3832519652160046	3226.34780693942	#ffafaf
TTH54-1116	14.0783752956989	-31.3529673683232	0	0.1947872897646656	1079.66334575913	#ffe5e5
NTC84-0407	-32.1035055712402	-5.51054001014313	0	0.3004205058955893	2282.86592528604	#ffc7c7
TTH110-0508	-1.73750121993183	-6.18790955632833	6	0.30513406588626446	2336.55516951492	#ffc5c5
PTS3-24-0508	21.8176594879355	20.0314773276839	3	0.1	0.0	#ffffff
PTC121-1116	-42.5009167121216	-17.6790550990766	2	0.3409803150706605	2744.85760566884	#ffbbbb
PTH47-0407	-7.15546184812942	41.8145519888013	1	0.10056651065737321	6.4527722363021	#ffffff
TTR111-1116	30.4308460054279	-37.0969361706387	9	0.12149830651440059	244.873902367293	#fff9f9
TTC46-0322	-40.4048094267963	12.470555161367	5	0.2279881256432684	1457.83351641902	#ffdbdb
PTS3-67-0508	24.4134650268946	17.9592808555997	3	0.1	0.0	#ffffff
JTH-53-0508	7.26478738618823	4.47992459838377	6	0.1348653812320429	397.129976451625	#fff6f6
NTC164-1116	-42.1735951134451	16.6260801568152	5	0.5893073369121551	5573.39700065989	#ff7575
TTC39-0322	-39.3967997203602	12.4659970018603	5	0.6308795638761103	6046.92050540402	#ff6969
JTH-70-0508	0.882030089654449	-4.3524373317126	6	0.2181429924840046	1345.69369859571	#ffdede
JTC-20-0508	-16.7926814245346	-29.772195914501	2	1.0	11063.0981814668	#ff0000
PTR53-1116	2.80183452222762	25.5247507519472	1	0.1	0.0	#ffffff
TTC129-0205	-0.935517920759486	-42.8639048964706	7	0.49498033468212144	4498.97650529648	#ff9090
TTC2-76-0508	-5.10122362001188	-39.2362451754788	7	0.5582509654400098	5219.65309666176	#ff7e7e
PTR57-0407	2.44424799901557	46.1922609261386	1	0.10034545952151144	3.9349155751305	#ffffff
TTH135-0407	-38.8156523403473	-24.3945134293787	2	0.15663836522156313	645.132559916654	#ffefef
TTS1-11-0508	23.6906817465655	7.23225596306042	4	0.1	0.0	#ffffff
TTH44-1116	-16.6198798983502	28.3517162881993	1	0.1010175660465364	11.5904649775515	#ffffff
PTR81-0322	-0.743815554805722	20.4809202985718	1	0.1	0.0	#ffffff
NTC2-0322	-9.31364275031256	-21.1500646075629	7	0.36168273672683315	2980.66607625718	#ffb5b5
PTC20-0407	16.2124949493022	25.3861153376202	3	0.10033933372264028	3.86514039196923	#ffffff
TTC102-0407	-7.04185680964854	-21.1811929989681	7	0.6771404616272342	6573.84975686594	#ff5c5c
PTS3-14-0508	33.1489123977485	29.4906989458025	3	0.1	0.0	#ffffff
TTH127-0322	15.6136963568749	20.9886440256759	3	0.1145308711270349	165.512158610716	#fffbfb
NTC154-1116	-25.2538460689419	-7.84748540087086	0	1.0	11907.0789900214	#ff0000
NTH74-1116	18.6538230283552	-35.292720890861	9	0.10020020483028899	2.28040929795128	#ffffff
PTH3-25-0508	15.4141966948487	21.7991802686134	3	0.1	0.0	#ffffff
PTH3-78-0508	32.7043875155437	26.6005150224505	3	0.1	0.0	#ffffff
PTC2-48-0508	-5.86611200241572	-0.854601770496164	5	0.4375912732343794	3845.29322933744	#ffa0a0
TTS137-0205	33.6221081930818	-6.37740748124252	4	0.17814698120421527	890.12389105539	#ffe9e9
JTC-80-0508	-9.15467621634832	-22.5299357509479	7	1.0	12907.8357841668	#ff0000
NTR25-0407	2.58403826499412	28.4562575837228	1	0.10054758009443746	6.23714591164341	#ffffff
NTH67-1116	12.1050980458891	-14.2011833304326	0	0.10058129967779998	6.62122481379541	#ffffff
NTR28-0407	-6.44934349090242	28.5197881214622	0	0.1736931846771325	839.393451650495	#ffebeb
PTC98-0322	-36.3583543693014	-7.03526745796254	0	0.5666817141452166	5315.68253665226	#ff7b7b
NTR94-1116	30.5527557567327	-37.6275192503595	9	0.10009343459549613	1.06425564264424	#ffffff
TTC29-0322	-35.7471984452323	13.064303793738	5	0.574447194051522	5404.13431154616	#ff7979
TTR161-1116	22.4131937746615	-22.6566718188572	8	0.11173073084052065	133.617493853038	#fffcfc
PTR3-1116	0.755908775918886	21.2744045484706	1	0.10029356907734732	3.34386364508515	#ffffff
PTC30-0407	-42.4607690816454	-20.3108218268905	2	0.5575793511218139	5212.00315368266	#ff7e7e
NTC2-1-0508	-20.2947910863281	-31.2430718068886	2	0.9363083468144648	9525.87071589194	#ff1313
PTS41-0205	20.608577329777	23.5376700805282	3	0.1	0.0	#ffffff
PTH3-85-0508	20.2946535476238	19.3601381099221	3	0.1	0.0	#ffffff
TTR153-0508	32.7995836719805	-12.9840125322424	4	0.1	0.0	#ffffff
TTC162-0407	-27.3651771788481	-29.1463500817044	2	0.42732394862150636	3728.34448999642	#ffa3a3
TTC2-66-0508	-2.58720157536278	-35.4146132844281	7	0.7325006774935882	7204.42370863322	#ff4c4c
TTH84-0205	10.1008136608948	-1.88910557353092	6	0.1465194051259194	529.873748955921	#fff2f2
PTH9-0322	6.88857530721332	45.3829789291846	1	0.1	0.0	#ffffff
TTC80-1116	8.98636102557005	-37.4865762214763	11	0.5183300863279341	4764.93907313815	#ff8989
NTC144-1116	-23.4893418315979	-9.30957202953084	0	1.0	10390.5148550962	#ff0000
TTR101-1116	14.0289888705033	-14.7777474911418	8	0.10093212338750103	10.6172405362395	#ffffff
TTR77-1116	18.6407581803727	-19.3159259875869	8	0.10011683541841084	1.33079993169748	#ffffff
PTH141-0205	18.3071521881754	11.8828578472565	3	0.3929287853137733	3336.57047486257	#ffadad
PTC111-1116	-43.955053207434	-15.8837473190317	2	0.2128765524836811	1285.70694040159	#ffe0e0
TTH28-0407	-26.2350809751337	15.587179266932	0	0.40295043329284563	3450.72086373822	#ffaaaa
TTC2-26-0508	-3.35453489490361	-39.9891989926078	7	0.5226986726585465	4814.69893593892	#ff8888
TTH47-1116	-11.4072757793424	11.2879009034838	0	0.2909737468035258	2175.26373987447	#ffc9c9
NTC74-0407	-39.0369208092149	15.9029947031756	5	0.5173614663121799	4753.90612210036	#ff8989
PTS3-17-0508	11.9690079851852	26.2454406062893	4	0.10022835736357234	2.60107737857437	#ffffff
PTC131-0205	33.7358640395006	16.4683866253637	3	0.1	0.0	#ffffff
NTH77-1116	-18.1836897369442	14.7013158697949	0	0.27223682015123307	1961.84300626258	#ffcfcf
JTC-30-0508	23.0218089078898	12.8072038629723	3	0.1	0.0	#ffffff
NTR44-1116	-30.1745593641135	17.9834695040313	0	0.30356863592935845	2318.72432585412	#ffc6c6
PTR43-1116	-0.21599154025543	15.2979452340684	1	0.1	0.0	#ffffff
PTC18-1202	41.4597274151947	15.0172243938435	10	0.14149145057507986	472.603430897857	#fff4f4
NTH5-0322	19.6759900612526	-1.01371695626058	0	0.10053340315414289	6.07566516006721	#ffffff
NTH14-1116	19.667354138211	-0.405511331138653	0	0.10268253260909438	30.5550685016256	#ffffff
TTH34-0205	11.7114669378694	-1.17420060429824	6	0.1	0.0	#ffffff
TTH14-1116	16.8281850263093	-31.1280419150564	0	0.12695290439293144	307.00385048509	#fff8f8
TTH155-0407	-40.5347189717214	-24.2610770729179	2	0.3715735875453845	3093.32663563887	#ffb3b3
PTC154-1116	-42.3240161086756	-26.0030992481097	2	0.7512140412118915	7417.57605144915	#ff4747
PTH13-1116	8.72827795741354	40.5924172778772	1	0.10021543423587168	2.45387803016359	#ffffff
TTC147-0322	-23.8809705709464	-9.62061889790633	0	1.0	10726.8530908354	#ff0000
TTC79-0322	-23.2447465262976	20.530091525861	0	0.1	0.0	#ffffff
PTH56-1116	-7.03143845129808	38.8498314892224	1	0.10096915888481953	11.0390889617618	#ffffff
NTC114-1116	-34.2461305390858	-6.50886556807028	0	0.8396921039181172	8425.37489710514	#ff2e2e
NTH118-0407	-38.1671591770596	-9.110491616819	2	0.4231717377609827	3681.04922624217	#ffa4a4
TTC112-0407	-16.3024630042393	-22.8638660783496	2	0.8326875281187293	8345.59010990459	#ff3030
PTC83-0407	-1.08896711301731	25.572742393746	1	0.10128846056295138	14.6760567342789	#ffffff
PTS91-0205	23.4063003777848	31.3838117323244	3	0.1	0.0	#ffffff
TTS117-0205	37.9376479489354	-7.80013033520372	4	0.1	0.0	#ffffff
TTH8-1116	12.9117971011686	-19.5975531664168	0	0.11555463352564549	177.173202399293	#fffbfb
PTR86-1116	-3.10341539018552	38.1609640340487	1	0.1	0.0	#ffffff
TTC49-0322	8.58449540626778	-37.9121294408816	11	0.7945401254940345	7911.07665929265	#ff3b3b
TTC2-0205	3.69901533349994	-15.3111675464627	5	0.4841841399126936	4376.00373336506	#ff9393
JTH-10-0508	-6.60489372222866	-19.2592715036368	7	0.7267179965653026	7138.55676957429	#ff4e4e
NTR6-0407	-8.43317951049151	31.9078558832653	0	0.1003024063425444	3.44452346280698	#ffffff
PTC141-0205	-17.743354924324	-5.52044155263477	0	0.6192466915733744	5914.41765758188	#ff6c6c
TTR6-0322	34.1960046631711	-38.0305274064124	9	0.1	0.0	#ffffff
PTR17-0407	-14.5138856976465	29.8637802429082	0	0.15551806970649626	632.371967151115	#fff0f0
NTC16-0322	-8.28679068484993	4.54954394379369	5	0.3441399630272878	2780.84719976677	#ffbaba
PTH76-1116	-0.857210174224179	43.9142723709094	1	0.10027781207293945	3.16438536123123	#ffffff
TTS62-0205	29.8145305497407	-8.19530426625628	4	0.1	0.0	#ffffff
TTR34-1116	29.9481959421852	-22.6091849713839	8	0.1156220017526298	177.940552172921	#fffbfb
TTR233-0407	29.2514196769469	-24.2224158064666	8	0.1012304214519454	14.0149691461732	#ffffff
PTH43-0205	36.9974694199693	24.4457399746009	3	0.1	0.0	#ffffff
NTC41-0407	-9.11677194611435	-19.229312634921	5	0.5366591423430609	4973.71400478806	#ff8484
PTR108-0407	-14.8758855231213	29.6866874292741	0	0.1	0.0	#ffffff
TTC11-0407	-31.6576130163526	-25.2104146228021	2	0.3637241940330348	3003.91905279982	#ffb5b5
TTC64-0407	-19.5038989594583	-13.01676743523	0	0.7153982531035715	7009.62057855785	#ff5151
NTR68-0407	-18.8520158202251	14.6459648711929	0	0.2629303354058393	1855.83859910615	#ffd1d1
TTC9-0407	-29.5934111226938	-25.9383166277609	2	1.0	15706.7435549395	#ff0000
JTC-60-0508	-14.7717795642853	-29.1362059633988	2	0.7798124618571604	7743.32295901405	#ff3f3f
TTC137-0322	-10.3859530234167	21.0462947776395	5	0.29272359406206294	2195.19516686653	#ffc9c9
TTH170-0508	25.4461528838176	-4.39571457436991	4	0.4128787470730656	3563.80814052725	#ffa7a7
PTS81-0205	14.4878973286622	21.4636491391324	3	0.19701944145261976	1105.08840396727	#ffe4e4
PTC73-0407	-35.7356975272521	-7.25278892775023	0	0.6098987013095256	5807.94048675604	#ff6f6f
TTH112-0407	-14.4944982613271	24.6678599533527	0	0.41637090407593214	3603.58513935264	#ffa6a6
PTS71-0205	34.3082807338868	26.078816614548	3	0.1	0.0	#ffffff
PTR96-1116	0.0911831104531937	18.9799084080202	1	0.1	0.0	#ffffff
TTH92-0322	-11.1139589972703	22.1106448800802	0	0.13037763260944568	346.012809742577	#fff7f7
TTH102-0407	-34.7895676829593	18.5570773939238	5	0.43152356734151764	3776.17974733332	#ffa2a2
NTC99-0322	-41.8836602592499	12.8326511184772	5	0.3126992624531646	2422.72564086212	#ffc3c3
PTC151-0205	33.4913553623475	16.2760372884911	3	0.1	0.0	#ffffff
TTC122-0407	-4.90813939298514	-23.2574647854334	7	0.9341310357438184	9501.07031321001	#ff1313
PTH53-0205	20.6214674891743	23.6621912482088	3	0.1	0.0	#ffffff
TTC2-36-0508	-4.10401062161958	-32.4246675391847	7	1.0	10397.6572261298	#ff0000
PTH66-1116	2.40530339631599	47.2172674691071	1	0.10074600812435851	8.49731677641697	#ffffff
TTS72-0205	30.7408838216559	-3.82826941613653	4	0.1	0.0	#ffffff
NTH192-0322	20.0615116261457	-9.51350325173029	4	0.1	0.0	#ffffff
PTR27-0407	-4.74087314031958	43.9593098783149	1	0.10069687692906595	7.93769374233294	#ffffff
NTH23-0508	-7.57659233042138	-6.61791408264338	6	0.15493706342315666	625.754084212011	#fff0f0
TTH160-0508	-8.79385297719781	-18.0686575529913	2	0.6022488521739849	5720.80579039816	#ff7171
NTC31-0407	-39.9744461786648	10.3161322667648	5	0.5323070034400252	4924.1414844541	#ff8585
PTC174-1116	-41.1017508329163	-27.6700341442468	2	0.3579076049388594	2937.6658868119	#ffb6b6
TTR125-0407	-27.9502458483904	15.9895411916313	0	0.1453843041380867	516.944516214478	#fff3f3
PTC38-1202	38.4220269728492	15.3836623883378	10	0.4853656223504682	4389.46126849335	#ff9292
PTR33-1116	1.40832384424098	18.5722292613077	1	0.10049067075432726	5.58892684449975	#ffffff
PTH131-0205	-18.794251585367	-19.5691664534869	2	0.270652896362421	1943.80151080995	#ffcfcf
TTR183-0508	39.7181348421873	-7.79562401561092	4	0.1	0.0	#ffffff
TTR219-0407	-12.4913090336626	26.9573639065938	0	0.23774917238303983	1569.01555788616	#ffd8d8
TTS47-1202	47.307820104662	10.1717733944038	10	0.10025997419912952	2.96120518204593	#ffffff
PTS3-11-0508	22.7516562592449	17.5195805874312	3	0.1	0.0	#ffffff
NTC50-0508	1.64854519341611	-7.24494651465881	5	0.2720361789755521	1959.55762682436	#ffcfcf
NTC119-1116	-27.8079733809632	-8.76405235031907	0	0.20506167398909841	1196.69249676563	#ffe2e2
TTS43-0205	38.6991521120308	-12.9556135429993	4	0.10038371654770856	4.37067768000037	#ffffff
NTC153-1116	-25.3207199031451	-11.4447038284404	0	0.5398701375187558	5010.28846327521	#ff8383
PTR75-0407	4.72675805986077	21.3473465615525	1	0.10043899603127275	5.0003320600859	#ffffff
TTC67-0407	-24.4712657904157	-0.265661950412919	0	0.5416063199860977	5030.06424308907	#ff8282
TTR197-0407	-24.9424700985841	16.6155616305126	0	0.1780590436896274	889.122249258759	#ffe9e9
PTS3-4-0508	22.3872038658187	17.3111341954128	3	0.1	0.0	#ffffff
PTH27-0508	19.2667639225456	15.3445954157544	3	0.10350933615973512	39.9726759676329	#ffffff
NTH174-0407	7.31818448872859	11.664962037224	6	0.10140157547036908	15.9644786281958	#ffffff
PTC23-0205	-28.4450677740057	-31.4753265310849	2	0.9589474686181891	9783.73893907189	#ff0c0c
TTS1-45-0508	35.9361260323414	-11.5843836948731	4	0.1	0.0	#ffffff
PTC114-0407	-40.530188994344	-7.2124359017883	0	0.37548903722280924	3137.92509930816	#ffb1b1
TTC11-1116	-22.8441061154155	-15.0478440199602	0	1.0	13908.413459879	#ff0000
TTH89-0322	-36.0100818080474	-8.31864659065664	2	0.5022356864798473	4581.61772666741	#ff8e8e
NTC16-0508	-3.03761162579711	-25.2762658998184	7	0.6787142815595895	6591.77616554381	#ff5c5c
PTC26-0508	11.8463709966034	13.3510339469368	3	0.28084479041031035	2059.89106727566	#ffcccc
NTC21-0407	-37.7414755013033	15.2397433722883	5	0.3532923752410996	2885.0966620846	#ffb8b8
NTH39-1116	-28.2525780636666	8.58781170247054	0	0.4181029401952606	3623.31369068281	#ffa5a5
PTS102-0205	24.8638077862373	-40.1813107437058	9	0.1	0.0	#ffffff
PTC115-1116	-36.9289787443173	-0.341068753293114	0	0.3934060844798951	3342.00709422264	#ffacac
TTR25-0322	27.6567642886003	-19.6226107578339	8	0.15007959403167087	570.425657076318	#fff1f1
PTH83-1116	2.73673161986426	45.3627447790381	1	0.10055933428468532	6.37103061708436	#ffffff
NTC123-0322	-40.9719222023669	15.9830943486359	5	0.3528964461983084	2880.58687943247	#ffb8b8
TTH144-0407	-25.45629560574	4.61631103233407	0	0.4067601522732631	3494.11501448366	#ffa9a9
PTR96-0322	-2.29096510501075	17.8140077297116	1	0.1	0.0	#ffffff
PTC106-0205	-7.64193993611004	-12.9142487440164	2	1.0	11258.638168568	#ff0000
NTC71-0407	-8.98420948816325	-21.414678136411	7	0.9999383561008975	10250.6407656258	#ff0101
PTS3-68-0508	34.0243524720872	23.8992275659453	3	0.1	0.0	#ffffff
TTR176-0508	9.087400517603	26.7964548908249	4	0.1	0.0	#ffffff
NTH73-1116	-41.4696609027515	-5.61487330233846	2	0.13791715196120288	431.890807825906	#fff5f5
TTC51-0407	-36.9253454581355	1.49445982407389	0	0.19190683638959966	1046.85388432239	#ffe5e5
PTC98-1116	-3.98312349234517	47.4183860097397	1	0.10079236144937197	9.0252988096131	#ffffff
TTR157-1116	17.817280256865	-16.9611340914695	8	0.10059524966366969	6.78012046799941	#ffffff
TTC96-0508	28.1442068384369	-40.4971324161024	9	0.3357917804913553	2685.75821990322	#ffbdbd
PTR55-0322	2.96659465289401	25.2646536400009	1	0.1	0.0	#ffffff
PTC185-0322	-15.2048420662294	-18.5720329394417	2	0.6129437027999094	5842.62421392148	#ff6e6e
TTH103-0407	-31.7470455967974	13.1418897960732	0	0.6380879834251778	6129.02715058086	#ff6767
NTH17-0508	-1.65296220892657	3.01419165594135	5	0.2777308422963647	2024.42201179818	#ffcdcd
JTH-16-0508	14.2358104691896	7.21931047582241	3	0.1467954166679774	533.017625584384	#fff2f2
TTH18-0407	4.82721512742088	35.294114212154	0	0.16568410419837337	748.166973420978	#ffeded
PTC2-85-0508	-26.3974139310772	-31.6853590764031	2	1.0	13191.0136063403	#ff0000
PTS3-27-0508	28.1923307316357	27.188444460637	3	0.1	0.0	#ffffff
TTH189-0508	7.09159557711294	-0.225651630173976	6	0.20132278306086435	1154.10510452108	#ffe3e3
NTR15-0407	-16.4367560924988	20.074942509788	0	0.101276624956777	14.5412446704143	#ffffff
TTR96-1116	-29.3874945270842	10.9132916796158	0	0.5923692523368403	5608.27338398148	#ff7474
TTC31-1202	52.437313467273	8.5680613261296	10	0.3026255041285436	2307.98169529587	#ffc6c6
NTC189-0322	2.24572620428409	-11.5989649484557	5	0.3139173773211464	2436.60043332796	#ffc3c3
PTC2-44-0508	-12.2446128417213	-15.1621342422449	2	0.4568738018177114	4064.92857682616	#ff9a9a
PTR76-1116	-1.47227446349696	18.0736444287733	1	0.1203440462584976	231.726438262569	#fffafa
NTC2-32-0508	0.624602388443896	-22.804232692245	7	0.9081659490323118	9205.31808248929	#ff1b1b
JTC-35-0508	-5.10628609195187	-23.2171709878441	7	1.0	11344.0240138612	#ff0000
NTH2-32-0508	8.34211143950441	1.34938185370693	6	0.2871667074731473	2131.90011136396	#ffcaca
TTC52-1116	11.4678484571173	-40.8147373702132	11	0.9177983421491182	9315.03471017195	#ff1818
TTH123-0508	27.3718713738793	-7.91525905024883	4	0.22351322146344887	1406.86265280713	#ffdddd
JTS-31-0508	22.8997714335725	5.11868308506617	4	0.1	0.0	#ffffff
PTS73-0205	14.7233359252552	16.897273708736	3	0.13170216772331303	361.099769356719	#fff7f7
TTC93-0205	0.445512987555452	-28.1748248756414	7	0.8305466573256608	8321.20477586855	#ff3131
PTR85-1116	4.87150159079246	20.810094078242	1	0.1	0.0	#ffffff
NTR75-1116	-18.5554753604274	15.2442127329514	0	0.1	0.0	#ffffff
PTS3-77-0508	20.0238682376992	16.3019106324368	3	0.1	0.0	#ffffff
PTH3-72-0508	26.7007146332232	19.3935347401243	3	0.1	0.0	#ffffff
TTR190-0407	7.35853166964789	8.71776119101873	6	0.2730617163747643	1971.23888854609	#ffcece
NTC5-0322	-43.150592910098	12.713437656155	5	0.29553033364710685	2227.16500014889	#ffc8c8
TTH53-1116	-15.917409255144	17.6551199947876	0	0.1931489841346318	1061.00242041471	#ffe5e5
PTC203-0205	38.0213044567533	18.4285169050389	3	0.1	0.0	#ffffff
PTH74-1116	0.651282235669397	47.2350119793752	1	0.10216453508158141	24.6548792986415	#ffffff
NTR50-1116	14.5322130968655	-14.9752276561667	8	0.1	0.0	#ffffff
TTC123-1116	-37.5686350111282	19.3114556814363	5	0.2363381709783296	1552.9437142744	#ffd9d9
PTC140-0205	35.9903264340254	18.956250500367	3	0.10098997894315578	11.2762373589575	#ffffff
PTH3-88-0508	26.5583954661984	15.548618432746	3	0.1	0.0	#ffffff
PTR60-1116	4.24109604689844	25.1612557019749	1	0.1	0.0	#ffffff
TTH12-1116	12.2727640860437	-13.7044204823734	0	0.10295204755167844	33.6249463867813	#ffffff
PTC38-0407	-20.6837386148011	-3.08919406256778	0	0.3944502370752222	3353.90039012078	#ffacac
TTC2-43-0508	1.83350956675038	-18.8088908879444	7	0.5445229324579333	5063.28557041516	#ff8282
NTC2-73-0508	6.49555062139661	-7.84212268028577	5	0.396228411554982	3374.15447495565	#ffacac
TTR34-0322	28.1379779584287	-27.9875416910113	8	0.11135037456367385	129.285090938465	#fffcfc
TTH1-81-0508	-15.1885717007968	-25.8464799342646	2	0.29795703167165	2254.80601525577	#ffc7c7
PTH3-29-0508	15.769720682398	14.9587451320786	3	0.6675656163143101	6464.78862059605	#ff5f5f
TTC105-0205	2.65192267412522	-29.9219128363359	7	0.1686140721646076	781.540424916906	#ffecec
TTR136-0322	28.6509571834678	-23.6894256848237	8	0.1	0.0	#ffffff
NTC2-39-0508	1.61606878316028	-22.9232929803218	7	0.6399291555632092	6149.99880274647	#ff6767
TTC152-0322	-38.8218659482419	18.9099374599275	5	0.1840957999066739	957.883202663065	#ffe8e8
JTH-57-0508	0.388985988938601	-5.25339666371717	6	0.5650829337479397	5297.47181876863	#ff7c7c
NTR74-0407	-16.1003909233611	4.20493814011257	5	0.6579016268799952	6354.71209881831	#ff6161
TTR185-0508	40.9330549315733	-16.5668789295083	4	0.1	0.0	#ffffff
NTH32-1116	-24.1663956273754	-0.70568439986354	0	0.49470210630111877	4495.80737802779	#ff9090
TTC22-0322	-23.7347202022795	-7.96809210711159	0	0.6147408521455189	5863.09442970808	#ff6e6e
PTC126-0322	-39.0527150111564	7.69398517661422	5	0.24093122729239705	1605.26037571306	#ffd8d8
TTC71-0508	-4.80207238439438	-41.6840865240396	7	1.0	10362.1947041242	#ff0000
TTH94-1116	-9.69408172069762	15.1618008413902	1	0.1006516804796318	7.42288896277173	#ffffff
NTH2-57-0508	9.55334139288245	2.12614298463419	6	0.36990465807578343	3074.31689309365	#ffb3b3
