GeneName	tSNE_1	tSNE_2	x	SELL_Opacity	SELL_Expr	SELL_Color
TTC16-0508	-5.24182813029897	-40.5245526402279	7	0.1	0.0	#ffffff
TTR143-0322	17.9907885483841	-12.0214317773916	8	0.4222386863196298	1311.58501505677	#ffa4a4
NTR21-0407	-2.35034805403432	25.8937056037149	1	0.1009844328626963	4.00686648083335	#ffffff
TTC4-0322	-27.0583635806584	-9.41711807613913	0	0.1	0.0	#ffffff
JTS-65-0508	20.3737665544616	2.81840767528103	4	0.10035843274082135	1.45890307937978	#ffffff
TTR151-0407	-18.3018207427087	4.11798633926304	0	0.12278875940776997	92.7554530846047	#fff9f9
TTH157-0508	19.9587354373286	2.39242914538768	4	0.33467264643727646	955.171242864198	#ffbdbd
TTR86-0322	29.4893940649156	-23.2817522347303	8	0.4132506665126333	1275.00172262677	#ffa7a7
PTH111-0407	1.6175581284687	44.0627493544295	1	1.0	7218.08300905076	#ff0000
TTC2-2-0508	20.5597664091275	-39.3588334714632	9	0.1	0.0	#ffffff
TTS34-1202	48.0772522662898	9.39106496639752	10	0.16188713068621408	251.894749696147	#ffeeee
NTC2-52-0508	-0.297420143272962	-25.1989816563216	7	0.1	0.0	#ffffff
PTH33-0407	22.0465550193156	33.7512320689497	3	1.0	4000.31324001746	#ff0000
PTH103-0322	-3.89979668093619	33.8798813776917	1	0.4033875233739489	1234.85647846069	#ffaaaa
TTH124-0508	-2.86791518575153	-17.4762675997986	7	0.1	0.0	#ffffff
TTR117-0508	41.0990392640298	-5.15753591211763	4	0.10044519321695106	1.81203802320227	#ffffff
TTH40-1116	31.7286837406321	-38.2991905680147	9	0.10065132059287842	2.6510234986803	#ffffff
NTH101-0407	-17.8348332866741	22.7913083261025	0	0.10020255906811629	0.824461648101578	#ffffff
TTC87-0205	-1.26011843793163	-23.8870049303816	7	0.1	0.0	#ffffff
PTC10-0205	-20.0902435316306	-26.7373336277868	2	0.1	0.0	#ffffff
NTC7-0407	-27.0070304506111	-14.9084069722134	0	0.1	0.0	#ffffff
PTC25-0508	-7.76274071588036	-4.58781186794178	5	0.1	0.0	#ffffff
PTH25-0322	-15.5584630142028	-5.4365706467253	0	0.1	0.0	#ffffff
PTH60-0407	-20.7660858038642	30.4117565012645	0	0.108027977079883	32.6756993688511	#fffdfd
PTS3-70-0508	11.366043612514	28.3255129775464	4	0.9695105937801066	3539.1066115007	#ff0909
TTC132-0205	-2.99114765719399	-12.9931889338918	7	0.1	0.0	#ffffff
TTS29-0205	37.3749260313349	-9.58932652194041	4	0.1	0.0	#ffffff
PTS136-0205	29.0333922912413	3.59334426134197	4	0.3983465217143539	1214.33845092925	#ffabab
TTR110-0322	25.8756946353455	-26.6628443176041	8	0.4341393511534528	1360.0234376544	#ffa1a1
TTR90-1116	29.248055528375	-20.4004135543996	8	0.1003854670237398	1.56893878233526	#ffffff
TTR158-1116	13.112256043643	-32.0053674215827	0	0.1003769950846712	1.53445605632319	#ffffff
NTH146-0322	-23.6581987533511	22.8242080368639	0	0.1	0.0	#ffffff
JTS-32-0508	33.7906312799274	1.69788531720836	4	0.1	0.0	#ffffff
NTC36-0508	0.117532604403051	-23.2232040701206	7	0.11234134425761311	50.2320884522431	#fffcfc
PTH1-7-0508	27.944758424992	27.187846016892	3	0.145936100363885	186.970414929181	#fff2f2
NTC1-7-0508	-10.6085439863207	2.69542466872443	7	0.10034151013019368	1.39002419097446	#ffffff
PTC146-0322	-25.9617057833346	-0.741999596128052	0	0.7016209420523553	2448.73457421409	#ff5555
TTC32-1202	52.2917658506882	8.89635217504189	10	0.30911128143232136	851.130652059278	#ffc4c4
PTC8-0407	-7.5054544398631	42.7414996881582	1	1.0	9705.77028297535	#ff0000
PTH189-0322	5.98124437778886	43.3396948972282	1	0.5341812686124376	1767.21687961934	#ff8484
TTS4-0205	40.6098990978786	-13.7670220891213	4	0.16739052214064104	274.294809248457	#ffecec
TTC125-0205	2.90812198838745	-30.4712669300948	7	0.1	0.0	#ffffff
PTC99-1116	-39.6410843343092	-24.6692711177083	2	0.10049908317827086	2.03138246795628	#ffffff
PTH136-0322	26.109689080019	31.8560800878314	3	0.8387810382162946	3007.00747697142	#ff2e2e
TTS89-0205	43.1401556825684	-16.7069914849345	4	0.16628542251185907	269.796801483438	#ffeded
TTR176-0322	37.0398654749098	-14.3803855124118	4	0.1	0.0	#ffffff
TTH1-86-0508	-10.6094144049002	-17.2858547235026	2	0.1	0.0	#ffffff
PTC4-1116	-19.6388069324948	31.2612735378875	0	0.7883326533290275	2801.67103395252	#ff3c3c
NTC176-0322	-5.91257077457817	-0.224357608512755	5	0.1	0.0	#ffffff
TTC148-1116	-39.639633436058	19.9997757374419	5	0.10021696335977061	0.883090403395078	#ffffff
PTC03-0205	37.143066835619	16.7016970919881	3	0.4133998226121547	1275.60882200168	#ffa7a7
JTC-67-0508	-20.5059750633094	-28.4425902717666	2	0.1	0.0	#ffffff
TTC42-0322	-7.96962056293681	-26.9532881386231	7	0.1	0.0	#ffffff
PTC21-1202	42.1714664595773	13.7393370964439	10	0.1	0.0	#ffffff
NTC48-0407	-34.131758570916	-17.2490013396927	0	0.10015117538696917	0.615318335792558	#ffffff
PTC128-1116	-40.0370174914517	-24.0969627750779	2	0.10068431474147929	2.78531721550157	#ffffff
TTC76-0508	-5.80336585966695	-33.6387806235635	7	0.1	0.0	#ffffff
PTR83-0407	-9.03890257884802	26.4805313741062	0	0.10026949423882271	1.09690307306366	#ffffff
TTC173-0322	-35.8748306790423	13.3753094388446	5	0.1	0.0	#ffffff
NTC103-0322	-34.9950738606655	9.27385915355419	5	0.1	0.0	#ffffff
TTH2-0407	19.7421767905584	-35.2114725184602	6	0.14778601936259572	194.500007559692	#fff2f2
PTC2-51-0508	14.3816155070093	23.5591725990057	3	0.3568527748381053	1045.44942881021	#ffb7b7
NTH80-1116	-36.5653473299593	16.4662566315136	0	0.10113629327332653	4.62497301930593	#ffffff
TTH49-0322	-8.19369137628736	-23.2540623230961	7	0.1	0.0	#ffffff
NTC2-45-0508	0.159215934103067	-23.8957243086605	7	0.1	0.0	#ffffff
NTH154-0407	-34.9802181937052	-23.7238070408292	2	0.10027424222317295	1.11622845325505	#ffffff
PTC113-0322	-35.5353684612659	-23.3607825533288	2	0.1	0.0	#ffffff
PTH40-0407	22.0949811112611	32.9164571292854	3	0.828002544631107	2963.13654752878	#ff3131
PTC63-0205	20.8419205971704	13.2543865623068	3	0.2216199149669783	495.020817720638	#ffdddd
NTC116-0322	-33.8507015799505	-6.38641137259693	0	0.1	0.0	#ffffff
PTC108-1116	-40.800784671941	-12.1298748742015	2	0.10053155096513802	2.16353377236169	#ffffff
TTH115-0205	22.0359220002163	12.0521892761606	3	0.29162060531117656	779.939607415588	#ffc9c9
TTH80-1116	11.7700361646515	-20.13834425306	0	0.10022632981040375	0.921213995676896	#ffffff
TTC56-0508	1.8384635765339	-23.9925612470616	7	0.1	0.0	#ffffff
NTC2-12-0508	1.2411642322569	-25.3106756557056	7	0.1	0.0	#ffffff
NTH2-44-0508	18.4802784081665	-3.44722471227367	4	0.1	0.0	#ffffff
NTH121-0407	-26.2362555047111	8.2963085505292	0	0.1	0.0	#ffffff
NTC111-0407	-17.1682038187842	-2.74982364052024	0	0.10027545202213789	1.1211526112193	#ffffff
PTS3-50-0508	14.8669065898092	25.884850735666	3	0.1494121710984651	201.118816348092	#fff1f1
NTC28-0407	-31.8926195666241	-19.2287780604322	0	0.10015234911047277	0.620095658393771	#ffffff
NTH126-0322	-40.9486331809078	-12.106714103267	2	0.1	0.0	#ffffff
TTH36-0322	-20.5928616818838	-10.6858519820928	0	0.10040035608056318	1.62954064253062	#ffffff
PTC2-64-0508	-5.63546174462167	-10.209098941905	5	0.1	0.0	#ffffff
JTS-12-0508	34.0733815852162	-0.619524951340992	4	0.23465596099766645	548.080500978164	#ffd9d9
TTS1-18-0508	24.8112626871967	-40.0351084893909	9	0.1	0.0	#ffffff
JTC-47-0508	-27.2583517451206	-31.4233548735945	2	0.1	0.0	#ffffff
NTR61-0407	-14.3014340435078	23.8847974170686	0	0.1	0.0	#ffffff
PTC2-31-0508	-14.0929546831341	-16.0352367959059	2	0.9853385430856627	3603.52997843205	#ff0505
TTH1-66-0508	21.9244790028589	-3.02420397295845	4	0.1	0.0	#ffffff
PTR88-0322	0.81957443607674	17.4400404772542	1	1.0	7018.22103225832	#ff0000
TTR123-0322	21.5071634745129	-20.5779374266599	8	0.4197774414808647	1301.56718670171	#ffa5a5
TTS16-0205	34.5632878009432	-0.962315998409789	4	0.1	0.0	#ffffff
JTS-45-0508	0.291683673678785	-0.257403826188772	6	0.1	0.0	#ffffff
TTR66-0322	18.468633451818	-13.3059553783935	8	0.1	0.0	#ffffff
PTH108-0205	28.1357231119324	31.396347520109	3	0.6790559953572148	2356.89008996261	#ff5b5b
PTH7-1116	25.9643827267081	31.5501527155942	3	0.5591642914439565	1868.90348575247	#ff7d7d
TTH163-0322	-22.5551051377037	4.42645801518173	0	0.10047950495791652	1.95169464173184	#ffffff
NTC23-0508	3.92263221839206	-10.8029920202735	5	0.1	0.0	#ffffff
TTC77-1116	-22.8850303028795	-11.9565280525652	0	0.1	0.0	#ffffff
TTC120-0322	-9.06744349005923	-0.560323630806549	5	0.1	0.0	#ffffff
TTS49-0205	39.902162775845	-8.1657190122666	4	0.14584159658066087	186.585762957816	#fff3f3
NTC56-0508	-6.35621085556056	-18.8253416425151	7	0.1	0.0	#ffffff
TTH109-0407	-36.6981031443179	2.12090999364889	0	0.1	0.0	#ffffff
TTH31-0407	-25.7636070172231	6.11659681350036	0	0.11442705988187456	58.7214271771957	#fffbfb
TTS130-0205	34.1746434710263	-4.0122151157237	4	0.25836187166205854	644.568969047608	#ffd3d3
JTS-4-0508	34.5624598853719	-2.10987751998339	4	0.2745853649183528	710.602290154571	#ffcece
PTR111-0407	-7.38905709380674	41.7642941240964	1	0.8560590404757213	3077.33289044801	#ff2929
TTH69-0322	-18.0775184893422	20.4892989192812	0	0.10047650348526115	1.93947796283816	#ffffff
PTC43-0205	5.96144695472465	39.7999928188688	1	0.42107295747655815	1306.84023254895	#ffa5a5
PTR50-0407	1.4108872206493	33.8792641412692	1	0.5322694138047237	1759.43519410727	#ff8585
TTC36-0508	-3.6650363765819	-39.9900779660895	7	0.1	0.0	#ffffff
NTC97-1116	-39.8504760100067	17.1568009482209	5	0.1	0.0	#ffffff
PTC186-0322	-31.2044167601981	-19.5164134660406	0	0.22424961450592173	505.724295160832	#ffdcdc
NTC136-0322	-26.7664416964172	-8.94744678919631	0	0.1	0.0	#ffffff
TTH16-0322	-36.6844715466336	2.38917538504884	0	0.1	0.0	#ffffff
PTC138-0205	32.5017690778687	16.2914623869617	3	0.8634926823515716	3107.5895098596	#ff2727
NTH2-24-0508	-8.73733044486663	-19.6829790598149	2	0.1	0.0	#ffffff
PTH73-0407	-8.83184300470212	43.0874148931848	1	1.0	6263.77016726352	#ff0000
JTC-27-0508	-29.8202026791966	-31.7098563360549	2	0.1	0.0	#ffffff
NTH106-0322	7.13443110401384	12.6750489471701	0	0.5468621310448027	1818.83088454918	#ff8181
PTH20-0407	-0.283866097493381	42.8163917936313	1	1.0	8654.89597661501	#ff0000
NTH194-0407	-10.3986224021771	26.1170546172286	0	0.2698264472315859	691.232408787624	#ffcfcf
NTH2-8-0508	5.29012186390315	0.2862804257738	6	0.10030394352822658	1.23711954513756	#ffffff
PTC2-84-0508	-22.8271412352095	-28.8449725866166	2	0.12059027289163819	83.8071110860197	#fffafa
PTR35-0322	-0.450851670721103	24.2399963043384	1	0.1	0.0	#ffffff
PTH156-0322	-5.38020401545408	31.7374174872913	1	0.1	0.0	#ffffff
TTS69-0205	40.4922425908861	-15.8229470047594	4	0.1	0.0	#ffffff
TTC82-0322	-22.9641921530531	-7.00045797900408	0	0.1	0.0	#ffffff
TTH110-0322	9.34840627698253	8.82123069357327	6	0.1	0.0	#ffffff
TTH1-46-0508	-1.27953795819634	-2.09482500321488	6	0.1	0.0	#ffffff
TTH11-0407	0.362217786622073	42.0038826057976	1	0.9619498490496393	3508.33265445535	#ff0b0b
TTR4-1116	21.895041952652	-25.7630322851253	8	0.16800922456846282	276.813069369172	#ffecec
TTR46-0322	13.2908068001156	-19.3544719066178	8	0.1	0.0	#ffffff
TTC34-0205	3.64869904464862	-15.4455613015461	5	0.1	0.0	#ffffff
TTS1-38-0508	30.4414274744428	2.05056221614237	4	0.1009879339937734	4.02111688356715	#ffffff
TTR118-1116	21.9750416021115	-28.1134831014811	8	0.7672154634651598	2715.71925050314	#ff4242
TTS14-1202	46.9655745468406	9.7539878346825	10	0.6823623143242191	2370.34756293598	#ff5a5a
TTC115-1116	36.2003383617557	-35.7981872543794	9	0.10007199170237326	0.293022663168128	#ffffff
TTH183-0322	-10.6432774416775	25.1666599635022	0	0.1	0.0	#ffffff
TTC57-1116	11.4383624473347	-40.703442142581	11	0.1	0.0	#ffffff
TTH84-0407	-24.7018752778032	8.080754266475	0	0.1	0.0	#ffffff
PTC6-0205	-12.4488595814621	-16.2790402542265	2	0.1	0.0	#ffffff
PTR22-0322	4.39535006016346	24.1531214557112	1	0.3304187808136788	937.857038689341	#ffbebe
NTH191-0407	-10.4502528528652	5.10295361249488	0	0.1	0.0	#ffffff
TTH1-73-0508	16.3336268653675	2.47557764217	6	0.1	0.0	#ffffff
TTH190-0508	21.1414410967525	-3.7920660226178	4	0.1	0.0	#ffffff
NTC33-0508	-1.23200763266261	-6.21790872094102	6	0.1	0.0	#ffffff
JTC-68-0508	-15.1746693812364	-30.6337710917586	2	0.1	0.0	#ffffff
TTR144-0322	26.413932891739	-18.324570418132	8	0.25908731498198123	647.521688966345	#ffd2d2
NTC2-65-0508	5.90175550710236	-10.0321663067704	5	0.1	0.0	#ffffff
NTR99-1116	19.1936423578732	-20.9210264317121	8	0.3014701458259167	820.029485796962	#ffc6c6
TTC140-1116	5.98386158100888	-33.3854199908861	11	0.1	0.0	#ffffff
PTC118-0322	-27.4102738879686	5.05151472445447	0	0.1	0.0	#ffffff
TTH107-0322	6.71827745203671	9.78356501970666	6	0.10050652832082763	2.0616858977646	#ffffff
PTH50-1116	3.83731084786991	46.8596205112689	1	0.9660172540395455	3524.88792128522	#ff0a0a
NTH40-1116	-30.6700070815898	21.7667315821831	5	0.10079648387297112	3.24187118702158	#ffffff
PTC2-68-0508	-28.7656652717333	-33.0678155038677	2	0.10028558390318125	1.16239168000583	#ffffff
TTC160-0322	6.97886230480814	-36.1773706497498	11	0.1	0.0	#ffffff
PTC2-11-0508	-6.48254409991409	-8.38554718376808	5	0.1	0.0	#ffffff
JTS-9-0508	37.4468852936518	-8.34706103149511	4	0.1	0.0	#ffffff
PTC1-6-0508	23.6836816439201	13.0142338434485	3	0.6859025318635681	2384.75705649395	#ff5959
TTC63-0508	36.234177435136	-36.9389217491596	9	0.1	0.0	#ffffff
TTS60-0205	43.3832958231526	-13.544860482591	4	0.1	0.0	#ffffff
NTC170-1116	-26.2354767141617	-6.88232099933635	0	0.1014570447305893	5.93050467259161	#ffffff
TTC2-67-0508	-3.19778269343055	-29.4358136428165	7	0.1	0.0	#ffffff
TTR123-0407	-20.7068609688851	28.2255124313278	0	0.10025819602166712	1.05091675004523	#ffffff
TTH70-1116	12.4696247417313	-17.5786860861514	0	0.41000096390431373	1261.77469115782	#ffa8a8
PTC148-1116	-38.3914589844176	-14.6320302663848	0	0.2335953370390203	543.763519343654	#ffdada
NTC54-0407	-16.2151498450751	-26.1735268330381	2	0.1	0.0	#ffffff
NTC140-0322	-35.11380044376	18.8115200140165	5	0.10040971116491337	1.66761797144621	#ffffff
TTR22-1116	17.5684111649222	-16.1515956361987	8	0.5151781258066279	1689.86975029806	#ff8a8a
PTC64-0407	-4.05597211498972	21.068447110468	1	0.1003036988715906	1.23612373677807	#ffffff
TTC85-1116	-19.6093090217553	-12.9678528766569	0	0.1	0.0	#ffffff
TTS1-12-0508	34.4890940669018	-3.44717889934932	4	0.3901478619996207	1180.96803427255	#ffadad
JTH-83-0508	-23.284143021729	-22.6998802520017	2	0.6801231630947513	2361.23370627104	#ff5b5b
NTR104-1116	-22.7237417748563	9.04933606985754	0	0.1	0.0	#ffffff
PTH98-0205	32.6691639173687	26.5346759773026	3	0.5911744850497549	1999.1922811232	#ff7474
PTS40-0205	32.6206800092991	28.4245122910146	3	0.6973819556307876	2431.48093178817	#ff5656
TTH90-0322	-20.8574106863009	13.1835610759693	0	0.10030544940844784	1.24324882140545	#ffffff
TTH61-0205	14.1109860726636	-2.6751719292454	6	0.1	0.0	#ffffff
TTH15-0322	-9.01894979585153	23.4624738811376	0	0.1	0.0	#ffffff
NTR48-0407	-26.0548757636466	-0.60008074034321	2	0.10111830662048431	4.55176323618424	#ffffff
TTH2-1116	-7.74155290641374	-24.3968037285066	7	0.1	0.0	#ffffff
JTC-11-0508	-25.0368386185155	-27.173550382402	2	0.1	0.0	#ffffff
TTR42-0322	26.1771789756347	-22.2343531529893	8	0.2842724611760262	750.03098332636	#ffcbcb
PTR58-0407	0.97194154824636	46.4216297641888	1	1.0	7419.83593989262	#ff0000
TTR99-0322	19.3504354501364	-24.3841111234078	8	0.194311964053828	383.871223552832	#ffe5e5
TTC131-0205	0.177867904586559	-25.5062775290083	7	0.1	0.0	#ffffff
TTC76-0205	2.69314530650406	-29.1936515161374	7	0.1	0.0	#ffffff
TTC84-0407	-15.7789658974241	4.17867554882408	0	0.1002196044046492	0.893840058957602	#ffffff
PTH41-0205	18.6593395419479	23.4554044423502	3	0.3888702893364864	1175.76802188499	#ffaeae
TTR9-1116	22.2304463232637	-25.9011760338484	8	0.6114771258100331	2081.82866377295	#ff6f6f
PTH104-0205	21.647864460377	26.7187034755741	3	0.6081198480039739	2068.16377669157	#ff7070
PTH20-0322	6.93305204115084	13.1924681725225	0	0.10081020237069364	3.29770860445725	#ffffff
TTS3-1202	47.271350558832	12.4018087126716	10	0.1	0.0	#ffffff
PTR72-0322	3.76434485693974	19.4352309270155	1	1.0	4179.21757665634	#ff0000
PTR59-1116	-2.27876730848212	22.2262487216727	1	0.4662856217680179	1490.86609751493	#ff9898
NTH9-1116	-42.8788297049008	-8.30067582619696	2	0.10081631195162091	3.32257599354701	#ffffff
NTH116-0407	0.658096019698385	41.1067696467435	1	0.4835842011642829	1561.27526463587	#ff9393
TTH140-0508	26.7474601158511	15.3546340993857	3	0.27291140025621735	703.788871841372	#ffcfcf
TTH1-23-0508	-13.5055408557608	-13.3059795538264	2	0.1	0.0	#ffffff
NTR49-1116	29.6889650358956	-22.8744185936549	8	0.23545493524010375	551.332508537423	#ffd9d9
TTC13-0508	-4.06921754123109	-43.1022185325453	7	0.1	0.0	#ffffff
NTC177-1116	-22.3635502151857	2.09170801384694	0	0.1005400059780134	2.19794760490337	#ffffff
TTC110-0322	-19.2159440653357	-10.1266513035229	0	0.1	0.0	#ffffff
NTC2-7-0508	-3.12141368662775	-19.6482774508506	7	0.1	0.0	#ffffff
NTH137-0322	-13.479879588954	25.2953053045284	0	0.1	0.0	#ffffff
PTC168-0322	-31.3668386200234	-19.6789313269394	0	0.5271293700031174	1738.51404244817	#ff8686
NTC1-3-0508	0.627221063040193	-7.3517636001319	5	0.1	0.0	#ffffff
PTC35-0322	-37.8614297948791	-27.9996386663559	2	0.1	0.0	#ffffff
TTS10-0205	45.0248689696877	-13.9833464531013	4	0.22214979157875425	497.177536492589	#ffdddd
NTC120-1116	-37.3828535097491	-19.1381288050335	2	0.1	0.0	#ffffff
NTH10-0322	-24.0109004668308	22.0633059077272	0	0.31201098437694424	862.933104997877	#ffc3c3
PTC2-61-0508	36.8165324399029	17.4287272843387	3	0.3118509410204453	862.281692001688	#ffc3c3
TTS143-0205	39.4002359052885	-11.8386350493309	4	0.10071938066433425	2.92804352648861	#ffffff
NTH90-1116	-16.8815414202138	15.6858324527738	0	0.10067446256950963	2.74521662649793	#ffffff
PTC14-0407	-37.0025825553824	14.2780176331815	5	0.45504796491530997	1445.12626875414	#ff9b9b
PTC2-3-0508	-6.93071150722787	-11.8569321594641	5	0.1	0.0	#ffffff
PTS126-0205	35.949230019751	27.0605379826398	3	0.4091075640737637	1258.13834989915	#ffa8a8
TTC26-0205	-28.9638723958282	-10.3784011077843	0	0.1	0.0	#ffffff
NTR41-0407	-4.78059738700711	20.1778088471426	1	0.40986790033501674	1261.23309205458	#ffa8a8
TTC38-0508	-4.65861722184987	-41.6387658815832	7	0.1	0.0	#ffffff
TTS1-62-0508	34.592385764835	0.00483845159560265	4	0.12632148248618322	107.134442475705	#fff8f8
TTS67-0205	35.9192315708706	-7.41479899670747	4	0.1326891043585801	133.052117118592	#fff6f6
NTH187-0322	9.9889430210562	44.6837612593279	1	0.8291336926119665	2967.74057803316	#ff3131
TTC1-0407	-30.8621495356676	-1.907365735453	0	0.10043149951300198	1.75630152208455	#ffffff
TTH11-0205	10.147832485878	-3.20831222717954	6	0.1	0.0	#ffffff
PTH56-0407	-7.07624325832853	44.6794455412734	1	1.0	8020.56611790746	#ff0000
TTH161-0407	-30.851965077638	13.9528349769523	0	0.10058701300127484	2.38927692049955	#ffffff
TTR92-0322	20.7207747729905	-24.5943667487909	8	0.1	0.0	#ffffff
TTC34-0407	-26.439971832313	-6.99842936563452	0	0.10050430967827412	2.05265551609261	#ffffff
TTH40-0322	-22.5294132411511	22.1509148211149	0	0.1	0.0	#ffffff
PTH112-0407	-1.1369039869932	43.1159408278676	1	0.6166229894425679	2102.7735034725	#ff6d6d
NTH162-0322	-44.0921408170089	-12.491660390577	2	0.5741135653884758	1929.75044337742	#ff7979
PTS47-0205	17.8113262817134	11.7737526519987	3	0.1	0.0	#ffffff
JTC-61-0508	-8.86690073287941	-19.7448306519642	7	0.1	0.0	#ffffff
TTH65-0322	-18.0069655011434	15.8585301802574	0	0.1	0.0	#ffffff
TTH76-0407	-30.8935463685051	16.0123974803598	0	0.10076040046587148	3.09500348288397	#ffffff
TTH8-0407	-42.845752729056	-8.23029220972029	2	0.30464602559034737	832.956041438756	#ffc6c6
TTR159-0508	35.1882360850085	-1.77365761903931	4	0.10021048090630592	0.856705337957384	#ffffff
TTH168-0407	-39.0354848863337	-26.9753719397542	2	0.10024092772785545	0.980630852167272	#ffffff
TTR29-1116	36.221204358	-15.1456559031709	8	0.100165725840375	0.674542002780913	#ffffff
PTC141-1116	-42.3602315063855	5.95675954731781	5	0.10039293288522054	1.599326542894	#ffffff
PTH45-0322	25.4582234573465	32.4188502644132	3	1.0	3947.16489372251	#ff0000
TTC2-60-0508	-3.83712360836281	-38.0126512040474	7	0.1	0.0	#ffffff
TTS17-0205	40.3353240470061	-15.9333926627591	4	0.1	0.0	#ffffff
PTC18-0508	-12.2813910241935	-14.3146658102231	2	0.5183948390204415	1702.96250740044	#ff8989
NTR73-0407	-16.1474758933745	24.3656435085825	0	0.89482680911071	3235.1265588296	#ff1e1e
NTC127-1116	-38.848090832564	17.7086561244019	5	0.1	0.0	#ffffff
NTH47-1116	-17.9531441086007	15.7075404301841	0	0.10052481563911471	2.13611945788383	#ffffff
PTC31-0205	-6.02380402214857	-11.3550986153921	5	0.1	0.0	#ffffff
TTH132-0322	25.5569603947139	31.0130309274032	3	1.0	4035.04413937928	#ff0000
TTC147-1116	19.2601138515141	-37.7044742895642	9	0.1	0.0	#ffffff
PTR106-0407	4.08880351658165	26.928125289793	1	0.1985112811824769	400.963402900733	#ffe4e4
TTC2-42-0508	-4.78022520106853	-40.953001298138	7	0.1	0.0	#ffffff
PTC123-1116	-40.9281331227201	-23.4377880638374	2	0.10085009176380115	3.4600675404902	#ffffff
TTR227-0407	-13.0528586870714	29.9956148754379	0	0.10127124651572422	5.17426352344659	#ffffff
TTC51-0205	1.48968000853523	-43.9576062012206	7	0.1	0.0	#ffffff
NTH148-0407	-29.2286863041245	7.90175924168214	0	0.10036383295048723	1.48088316549803	#ffffff
TTC167-0322	-35.492854582654	10.978674247895	5	0.1	0.0	#ffffff
NTC115-0322	-39.7411804639859	12.0638525991559	5	0.1	0.0	#ffffff
NTH2-74-0508	14.3286742565296	8.01337837049871	3	0.5676725007745714	1903.53384001084	#ff7b7b
TTR2-1116	15.1158537104501	-31.3824940183328	0	0.10066794454926581	2.71868679614992	#ffffff
NTH65-1116	-18.356034420131	18.0703447839664	0	0.1002952802558554	1.20185804890581	#ffffff
PTC111-0322	-18.6692401549705	-9.83061506707964	0	0.6934910935545219	2415.64423491863	#ff5757
TTC88-0508	-3.40731635768629	-29.6175640984049	7	0.1	0.0	#ffffff
TTC9-1116	11.1749022733343	-40.4698392452753	11	0.1	0.0	#ffffff
NTC4-0322	-15.4828484696362	2.26635943688099	5	0.1	0.0	#ffffff
NTH112-0322	-12.0560430446201	24.1968994806771	0	0.1	0.0	#ffffff
NTH25-0508	2.18402790544689	2.63374229312417	6	0.1	0.0	#ffffff
TTR109-0508	33.7743415597465	-37.5138875621687	9	0.1128736849299603	52.3988365132232	#fffcfc
TTH115-0508	9.17169651124647	10.297836733602	6	0.1	0.0	#ffffff
PTH3-87-0508	16.7649219234233	11.1671771773502	3	0.31556466808178335	877.397408923493	#ffc2c2
TTR152-0508	41.192430355112	-8.27421864729635	4	0.657553716118601	2269.37090484851	#ff6262
JTC-43-0508	-0.307667740892937	-6.73967815924872	5	0.1	0.0	#ffffff
TTR149-1116	24.1679014032025	-14.4528713496125	8	0.40373760631072897	1236.2813959315	#ffa9a9
PTS3-44-0508	22.134928034648	21.7263093565713	3	0.34892259321942687	1013.17177929354	#ffb9b9
PTR27-1116	0.425585317950718	20.3157267178056	1	0.6551572993742915	2259.61694163706	#ff6262
TTH157-0322	-19.5148020022618	17.2000979851466	0	0.1	0.0	#ffffff
PTH27-0322	-44.7143986559745	-12.4859494514558	2	0.7664546162275574	2712.62242855732	#ff4343
PTR84-1116	-1.1428744610887	25.9611911879909	1	0.2917724498633664	780.557649406588	#ffc9c9
TTH86-0205	12.0239877566141	1.56325227254327	6	0.1	0.0	#ffffff
JTS-23-0508	24.9268501405315	5.84451897896169	4	0.42250831350524287	1312.68245925362	#ffa4a4
PTS65-0205	19.6364031283783	26.3866045453081	3	0.8431712393036791	3024.87659760701	#ff2d2d
NTH180-0322	-12.2023928210736	23.8633504704783	0	0.1	0.0	#ffffff
TTR47-1116	23.1753578361602	-13.8258976954459	8	0.2602314349624758	652.178518470532	#ffd2d2
TTH45-1116	-20.7617500332166	-8.85005528567128	0	0.10052328261738658	2.12987970948699	#ffffff
TTR220-0407	-23.9235384358601	13.1139860730589	0	0.1	0.0	#ffffff
NTC190-0322	-14.8269643789702	-26.1927080351864	2	0.1	0.0	#ffffff
PTR29-0322	3.56649302304756	17.121233447666	1	0.1	0.0	#ffffff
PTC97-1116	-41.6320460304633	-21.3993851268791	2	0.1	0.0	#ffffff
TTC35-1116	36.2034027563968	-36.1671405791683	9	0.100608726978016	2.47765776277597	#ffffff
PTC2-43-0508	23.0601541243408	26.2201154951281	3	0.7757608122051679	2750.50077063605	#ff4040
NTR67-1116	12.9103841480733	-15.997111326168	0	0.10025723572840273	1.04700813724012	#ffffff
JTH-33-0508	9.33808708271492	7.38456709219673	6	0.1	0.0	#ffffff
NTC2-15-0508	26.8459790918949	-39.9709946239838	9	0.1	0.0	#ffffff
NTH2-56-0508	17.0138985326713	9.7876260976086	3	0.10043745690479096	1.7805494666392	#ffffff
JTH-58-0508	0.21946044626519	-0.271556563922116	6	0.1	0.0	#ffffff
PTH25-1116	6.91267057895397	44.2152777374051	1	1.0	4259.35488333971	#ff0000
TTC2-1116	11.355646473253	-41.6137631040932	11	0.1	0.0	#ffffff
TTH20-1116	-16.5370076112706	27.5551596752405	0	0.7061517445412746	2467.17597465089	#ff5454
