GeneName	tSNE_1	tSNE_2	x	CD8A_Opacity	CD8A_Expr	CD8A_Color
PTH38-0407	0.730831811273418	40.7173973627825	1	0.1	0.0	#ffffff
TTS21-0205	37.6415184830354	-17.2261351595702	4	0.1	0.0	#ffffff
TTS132-0205	42.2275161268129	-16.2164989984217	4	0.1	0.0	#ffffff
PTC100-0205	-25.9314364240763	-31.0204731597065	2	0.44138192952137445	974.161494253223	#ff9f9f
TTC78-1116	8.85563841078179	-39.320968596271	11	0.4035714280842291	866.266109661207	#ffa9a9
TTH1-80-0508	-7.44927595299112	-6.59984902679744	6	0.1	0.0	#ffffff
NTC151-0322	-40.5453923555142	12.3936480858524	5	0.3986040460908389	852.091275416196	#ffabab
NTC43-0407	-30.9815611129325	-11.4371813000356	0	0.13661150894128346	104.47396060802	#fff5f5
PTC45-0205	-39.9984827053398	-29.2293003651481	2	0.2645460084453904	469.545607423631	#ffd1d1
PTR69-0407	-6.51257964625566	31.8131597255854	1	0.10092569138390707	2.64153671821045	#ffffff
PTR90-0322	-3.07417257554979	17.1493652454298	1	0.1	0.0	#ffffff
NTH11-0508	-1.57702372668181	-3.6500230139057	6	0.1	0.0	#ffffff
PTC125-0322	-36.4628844937816	9.23636269269038	5	0.28028238109871434	514.450644780413	#ffcccc
JTC-79-0508	-5.37749191989036	-26.3648763168917	7	0.5076183011738477	1163.17244416891	#ff8c8c
TTC65-0205	-20.5697867133855	-31.2447407121392	2	0.4156139805359267	900.630526393564	#ffa6a6
PTS3-62-0508	19.068651002995	25.9975350153588	3	0.1	0.0	#ffffff
TTC2-24-0508	-3.80135722376417	-30.8368792577636	7	0.5764837184633359	1359.68559266261	#ff7878
TTR180-0407	-37.9002869993875	18.8327060203769	0	0.10008299733655682	0.236839745772662	#ffffff
NTC109-1116	-31.1506878804545	-11.33571332411	2	0.10248642440712316	7.09521713462316	#ffffff
PTR33-0322	4.54587136121794	37.5100198642442	1	0.1	0.0	#ffffff
TTR65-1116	19.7950124818118	-35.3379637946253	9	0.1	0.0	#ffffff
NTH24-0322	0.524975929574396	33.84892467068	1	0.1	0.0	#ffffff
TTC171-0322	-30.8798852552625	-11.073670150272	0	0.338253590539191	679.876272584961	#ffbcbc
NTC102-1116	-44.9684088477457	8.98783395591814	5	0.5802304828295415	1370.37729382768	#ff7777
TTR155-0322	24.0577716687778	-11.4386070150904	4	0.1	0.0	#ffffff
TTH143-0407	-24.4956316192854	24.8707260153891	0	0.1	0.0	#ffffff
NTC44-0508	-1.8457830434353	-5.92702422599582	6	0.40600959882956733	873.223630991798	#ffa9a9
PTC1-1202	41.100333643343	14.8356684598734	10	0.1873803315923675	249.346983631227	#ffe7e7
PTH2-7-0508	36.3059601485433	24.1899155720973	3	0.1	0.0	#ffffff
PTH143-0205	39.9534404306504	17.572205059127	10	0.1	0.0	#ffffff
PTR45-1116	1.40837390165544	18.5347590323013	1	0.1	0.0	#ffffff
NTC158-0322	-42.5967350374963	11.7703540805938	5	0.10474683031047695	13.5454718259514	#fffefe
TTC124-0205	0.432100931065455	-41.5448725125759	7	0.6129200784833856	1463.659751377	#ff6e6e
PTS2-1-0508	20.5315879082641	19.1129705283462	3	0.1	0.0	#ffffff
PTC107-0205	31.6395932293059	17.8394199561038	3	0.14943732572568164	141.073486720093	#fff1f1
TTR101-0322	23.3183526827023	-24.2709094537474	8	0.1	0.0	#ffffff
PTC154-0322	-12.0000445315215	24.2669518712977	5	0.1	0.0	#ffffff
PTH42-0407	-5.68856296776502	40.0507970159817	1	0.1	0.0	#ffffff
PTH144-0322	4.4709774057113	46.765369114405	1	0.1	0.0	#ffffff
PTH95-0407	-15.4074155918182	30.8541558084018	0	0.1	0.0	#ffffff
NTC104-0322	-45.0439668924289	9.27129447471533	5	0.7294953789301145	1796.3169867363	#ff4d4d
TTC178-0322	9.88971486854328	-35.4103871759611	11	0.596421543184513	1416.57982004533	#ff7373
TTS28-0205	43.9450981566322	-15.8905051193559	4	0.1	0.0	#ffffff
PTR4-1116	3.23211314659913	27.5525974371457	1	0.1	0.0	#ffffff
TTR108-0322	24.5819047467559	-22.8597535793811	8	0.1	0.0	#ffffff
TTC41-0322	9.01623444473307	-32.6573204941102	11	0.7005549142253727	1713.73298359155	#ff5555
TTC94-0322	12.5826996523055	-31.4530107189774	11	1.0	3486.24014370365	#ff0000
TTC12-0205	-1.21769685600117	-44.4394677230921	7	0.6283201126501743	1507.60501912009	#ff6a6a
TTC100-0407	-15.9038651276727	-17.8049208725422	2	0.8682531100294059	2192.2736176464	#ff2626
TTH1-91-0508	26.682787963301	-39.8090023074183	9	0.1	0.0	#ffffff
NTR30-0407	-6.39497960209033	28.6635133077169	0	0.1	0.0	#ffffff
TTC37-0322	8.14068765969077	-37.1789966255698	11	1.0	3178.03580808351	#ff0000
TTS1-73-0508	27.9484753419493	-1.41978727772376	4	0.1	0.0	#ffffff
TTC92-1116	9.60911166515525	-37.6044471911054	11	0.8276894607589385	2076.52189862283	#ff3131
TTH51-0322	-23.705039529071	22.6674034035943	0	0.1	0.0	#ffffff
PTC17-0322	-10.8499929141072	-2.64868631495883	5	0.3748533916699204	784.316823989864	#ffb2b2
PTC3-0407	-39.6083501094526	-3.7605907673469	0	1.0	2620.25834657751	#ff0000
TTR148-0508	28.8507826842708	-1.57552747392302	4	0.1	0.0	#ffffff
TTR81-0322	25.7577199684028	-27.3696219463789	8	0.1	0.0	#ffffff
NTC72-0407	2.91329455368579	-10.7970342168812	5	0.31395185152465627	610.529255815379	#ffc3c3
PTC28-0407	1.16645166378676	33.481765995548	1	0.3774299523674909	791.669252464032	#ffb1b1
PTR86-0322	-0.58589399486277	19.4834643478223	1	0.1	0.0	#ffffff
TTC23-0407	-28.0725830179863	-0.576905574462791	0	0.15447582764049167	155.451267527093	#fff0f0
TTC44-0322	-36.9135263521125	2.3062441766096	0	0.46376996606094634	1038.04760316169	#ff9898
PTH101-0322	-3.54970237876235	41.2308962916258	1	0.1	0.0	#ffffff
PTH115-0322	-28.127948698538	-0.38546040295901	0	0.1	0.0	#ffffff
PTC38-0205	-20.6697207556222	-25.1939229130674	2	0.3874932028303417	820.385567711531	#ffaeae
TTC127-0205	1.74953896135395	-31.6731605455643	7	0.47867551646619766	1080.5818207045	#ff9494
PTR48-1116	3.79878504313003	17.2346329836425	1	0.1	0.0	#ffffff
PTC2-86-0508	33.4345962346881	17.6626278739541	3	0.2804916257525595	515.047741659384	#ffcccc
NTC36-0407	-0.37254961011648	-5.30128943136288	5	0.5695503495856908	1339.90065268197	#ff7a7a
TTR74-0322	26.2236431116655	-27.3661302460135	8	0.1	0.0	#ffffff
NTR66-0407	-5.82438461431538	32.5319468483754	1	0.1	0.0	#ffffff
PTS3-55-0508	20.1339242843683	26.5121860942049	3	0.1	0.0	#ffffff
TTC52-0407	-41.8914748217634	-12.3531241127132	0	0.4773627536257302	1076.835743658	#ff9595
PTH45-0407	-34.1524728166242	3.82594153197319	0	0.1	0.0	#ffffff
PTC2-72-0508	-28.3252747272476	-32.6970038657926	2	0.16617689170979846	188.841218993153	#ffeded
JTH-65-0508	-0.897860098363267	-2.08494621962429	6	0.1	0.0	#ffffff
TTC66-0407	-35.8611810072792	-19.4378302245665	2	0.3683519033602385	765.764290832912	#ffb3b3
NTC2-47-0508	4.75111257881491	-5.15843500638333	5	0.24827372001061201	423.111290180279	#ffd5d5
NTC51-0508	-3.49922349225459	-25.3373462587606	7	0.8332231655075052	2092.312781562	#ff3030
TTH172-0508	24.8016996297239	-5.76864329074884	4	0.1	0.0	#ffffff
NTH2-85-0508	18.7906521803789	2.48012566217192	6	0.1	0.0	#ffffff
TTH1-41-0508	27.5811595683331	-8.28173818821482	4	0.1	0.0	#ffffff
NTH2-49-0508	-1.25859233987478	3.59262169241477	6	0.1	0.0	#ffffff
TTR106-1116	17.4705266678037	-31.3088413980867	0	0.10180771868985318	5.1584743883949	#ffffff
TTH147-0407	-26.5694949943814	3.62888364364447	0	0.1	0.0	#ffffff
PTC103-0205	-22.8397142086663	-31.0149607259554	2	0.3329528699845761	664.750229260576	#ffbdbd
TTC142-0322	-1.90975885658017	2.96555842583948	5	0.2237556081118491	353.146835538367	#ffdcdc
TTC87-0322	-28.6448848949676	-12.4444454400773	0	0.525438955367076	1214.02515081857	#ff8787
JTC-22-0508	-29.8459761617094	-33.2712932604522	2	0.4895870015129822	1111.71864330258	#ff9191
TTH171-0322	-36.0367472359304	-8.6310767059746	2	0.1	0.0	#ffffff
NTC15-0508	0.444110075147049	-18.0201463766855	7	1.0	3049.8756439052	#ff0000
PTC2-36-0508	16.6640196871337	32.749107677547	3	0.5188560500108625	1195.24028740378	#ff8989
PTS1-7-0508	12.7007248008741	24.3268994065218	4	0.1	0.0	#ffffff
PTH10-0508	31.0772779203728	26.5573460695643	3	0.1	0.0	#ffffff
JTS-80-0508	5.29975592007572	-4.18373716752794	6	0.1	0.0	#ffffff
NTC14-0322	-40.3555261773265	12.2909132001886	5	1.0	2838.6233667215	#ff0000
TTC31-0508	-3.2273754581232	-28.952292226967	7	0.4564981476123614	1017.29686941388	#ff9a9a
PTC10-0322	-19.6554895947461	31.4412506317036	0	0.6439207233821285	1552.12264863613	#ff6565
NTC106-1116	-22.8187568475965	-13.8999067992769	0	0.7900961094050504	1969.24616970468	#ff3c3c
TTS125-0205	32.4588706101085	-12.4681735010348	4	0.1	0.0	#ffffff
PTC75-0407	-39.9227453036042	-27.417289281455	2	0.6031194856475081	1435.69295133298	#ff7171
NTC152-1116	-39.5513098625002	20.148665971312	5	0.7248155820795987	1782.9628004175	#ff4e4e
NTC79-0407	-33.6559970034982	-14.2153565019736	0	1.0	3164.92073774919	#ff0000
TTC2-21-0508	-1.93902608840286	-34.9527097171225	7	0.4483914966797178	994.163872312934	#ff9d9d
PTS86-0205	27.1756055390928	21.2482794056892	3	0.1	0.0	#ffffff
PTH3-73-0508	14.9499619180094	22.051411341541	3	0.1	0.0	#ffffff
TTS19-1202	47.5232221184403	8.81708135895269	10	0.1	0.0	#ffffff
TTC185-0322	-36.070265137966	13.8267851968533	5	0.515763772601068	1186.41621875318	#ff8a8a
TTH1-6-0508	27.9643470671896	-8.37281404942204	4	0.1	0.0	#ffffff
TTR113-1116	16.750371483109	-17.6426038643953	8	0.1	0.0	#ffffff
PTH151-0322	-1.99019445524557	31.5276244554853	1	0.1	0.0	#ffffff
TTC80-0322	-26.3574956207165	-11.0185039369393	0	1.0	3751.14891044828	#ff0000
JTH-22-0508	14.5611248223118	-1.7572280445889	6	0.1	0.0	#ffffff
PTR47-0322	13.0484838084091	26.5294352701697	1	0.1	0.0	#ffffff
NTC86-0407	-14.8992896030839	-25.9646332766534	2	0.44755674770717235	991.781847266789	#ff9d9d
TTH69-0407	-39.0120164118433	-5.6855472070541	2	0.1	0.0	#ffffff
TTH4	46.3325481307465	10.627389033658	10	0.1	0.0	#ffffff
NTH2-95-0508	22.4600015737823	11.3843768414678	3	0.1	0.0	#ffffff
NTC116-1116	-35.3885314087262	-16.4045596083737	2	0.9393699698694918	2395.21144316501	#ff1212
TTH2	46.2240866648205	8.4748677870166	10	0.1	0.0	#ffffff
TTC2-31-0508	-6.0609534848985	-34.8372487498772	7	0.36615000512966467	759.480992611777	#ffb4b4
NTH36-1116	-38.6756096294059	19.1358346493032	0	0.1	0.0	#ffffff
PTH158-0322	2.23649682433659	33.255874862383	1	0.1	0.0	#ffffff
TTH8	47.3785309108287	8.10572427521552	10	0.1	0.0	#ffffff
NTR8-0407	-21.0500721789667	18.388206103671	0	0.1	0.0	#ffffff
PTS2-8-0508	26.6783536839668	22.1944530181832	3	0.1	0.0	#ffffff
PTH136-0205	16.0537790565789	11.9245062885019	3	0.1	0.0	#ffffff
PTC2-79-0508	-20.1524159242	-26.9092855477818	2	0.6621588606456812	1604.16667766241	#ff6060
JTH-15-0508	-1.60955467073419	2.64877680221804	6	0.1	0.0	#ffffff
PTH81-0407	-9.41121255114738	39.7692522465044	1	0.10039469002654271	1.12628054614007	#ffffff
TTR28-0322	28.1056569208434	-27.7018231259352	8	0.1	0.0	#ffffff
TTH104-0407	-27.7662342567924	16.1758746542402	0	0.1	0.0	#ffffff
TTH157-0407	-35.503578524287	-0.931982856537089	0	0.10040734765478578	1.16240013237666	#ffffff
TTC2-28-0508	-6.24153907700095	-34.4821059578876	7	0.7916598826273558	1973.70852557996	#ff3c3c
PTS101-0205	24.9583223046816	28.718130453974	3	0.1	0.0	#ffffff
PTR40-0322	9.88855836928822	28.5065033267639	1	0.1	0.0	#ffffff
TTC114-0407	-9.38135331355182	-25.4949460979659	7	1.0	2687.15339768068	#ff0000
NTH18-0508	0.994837022882145	4.00021320191594	6	0.1	0.0	#ffffff
PTC143-0205	2.84497133079225	33.6528627729453	1	0.24616542840797975	417.095106192974	#ffd6d6
TTR231-0407	-8.81316378670526	28.4516266546422	0	0.1	0.0	#ffffff
PTH13-0322	-17.9730557528918	29.9259206219952	0	0.1	0.0	#ffffff
TTR38-0322	12.9576164011882	-20.5634040268526	8	0.1	0.0	#ffffff
NTH2-42-0508	-0.352434683508844	-2.35465263998959	6	0.1	0.0	#ffffff
TTH178-0322	-11.2619236362529	22.0042327978741	0	0.1	0.0	#ffffff
PTC166-1116	-40.6819285748598	-20.2607308664671	2	1.0	3151.64094363884	#ff0000
NTH26-1116	-30.4521123605881	15.9284611526672	0	0.10099756541900447	2.84663520578024	#ffffff
TTR130-0407	-21.0607901479384	12.8585075643968	0	0.1	0.0	#ffffff
PTR41-1116	-1.36746144721997	20.7969012512958	1	0.1	0.0	#ffffff
TTH175-0322	-24.2110806281714	15.2862468145383	0	0.1	0.0	#ffffff
JTC-29-0508	-27.301269121026	-34.9593987715493	2	0.29398310862551746	553.546800861607	#ffc9c9
JTS-2-0508	28.8978291868038	0.560077693608463	4	0.1	0.0	#ffffff
NTH21-0322	-15.4636825232162	7.04806183473482	0	0.1	0.0	#ffffff
TTC135-0322	7.09357186221912	-35.749535508368	11	0.7733608403805382	1921.49069916028	#ff4141
PTR22-0407	-0.291577888211523	20.9029417989791	1	0.1	0.0	#ffffff
TTH140-0407	-27.839190525182	1.57401574978584	0	0.1	0.0	#ffffff
NTH166-0407	-14.8110999617918	25.9080600732162	0	0.1	0.0	#ffffff
PTS108-0205	19.0495217386508	11.0039018295846	3	0.1	0.0	#ffffff
NTH2-92-0508	33.8935820354638	-37.1750697321997	9	0.1	0.0	#ffffff
PTS76-0205	18.0494914293851	26.5408582985372	3	0.1	0.0	#ffffff
NTH144-0322	-18.186192430306	23.8073581173572	0	0.1	0.0	#ffffff
PTC161-0322	-35.2635630535473	-27.2481117127299	2	0.6357810653260358	1528.89546298588	#ff6868
JTS-73-0508	39.0955734257371	-12.7225596346696	4	0.1	0.0	#ffffff
TTR151-0322	43.5641398139247	-19.5047803035458	4	0.1	0.0	#ffffff
JTH-12-0508	13.8804042775851	5.25602717088027	6	0.1	0.0	#ffffff
NTC101-0322	-39.655263683833	14.8266414822265	5	0.3022041269502547	577.006154749311	#ffc6c6
TTC133-1116	-23.0869007719167	-12.3468679998044	0	0.8288625860352882	2079.86950836233	#ff3131
PTR38-1116	2.96271355375298	37.992846897893	1	0.1	0.0	#ffffff
TTR105-0322	19.069639050321	-24.30531293589	8	0.1	0.0	#ffffff
TTH97-0322	3.48826265556017	6.58686116320834	6	0.1	0.0	#ffffff
TTH107-0407	-2.03197232595441	24.0973577896205	1	0.10024574537401865	0.701254694691828	#ffffff
PTH3-30-0508	16.9362366639057	11.1911773613122	3	0.1	0.0	#ffffff
PTR1-1116	6.90214648749936	29.9276719330744	1	0.1	0.0	#ffffff
TTH165-0508	22.13217014227	1.82967116680566	4	0.1	0.0	#ffffff
TTC74-0508	-4.31645889149591	-31.8818961884396	7	0.6904507889775289	1684.90002877358	#ff5858
TTS1-23-0508	35.5105922840833	-8.66693289304848	4	0.1	0.0	#ffffff
PTH61-1116	-1.22409987177573	44.0597957922178	1	0.1	0.0	#ffffff
TTH95-1116	15.3713813223452	-16.4519547081566	8	0.1	0.0	#ffffff
PTR93-0322	-0.924362987292736	13.8350437808905	1	0.1	0.0	#ffffff
PTH108-0322	-0.794213001286121	43.646612932392	1	0.1	0.0	#ffffff
PTS3-19-0508	12.2815133542649	26.7317031301466	4	0.1	0.0	#ffffff
PTS3-65-0508	29.3227526972306	4.0302560375571	4	0.1	0.0	#ffffff
PTR91-1116	-3.7692842250101	21.7556298406781	1	0.1	0.0	#ffffff
PTC23-1202	40.4490551417216	14.7886892056493	10	0.2962210977653378	559.93308746918	#ffc8c8
NTR92-1116	-39.9292557240069	-5.20963127816771	2	0.1	0.0	#ffffff
PTR3-0322	0.116041113909589	19.1934525468751	1	0.1	0.0	#ffffff
JTC-4-0508	-0.615810291115222	-23.1835329415566	7	0.5796228398920276	1368.64333458499	#ff7878
NTH101-0322	-34.5926602850447	-8.33774756514635	0	0.1	0.0	#ffffff
NTH79-1116	-32.8805079802178	21.6049029450033	5	0.17844345837723735	223.844878767596	#ffe9e9
TTR103-1116	29.1550704294016	-37.9156560361917	9	0.10056973866049979	1.62579626175421	#ffffff
TTH26-0407	-34.4811369306457	21.6975957417899	0	0.1	0.0	#ffffff
TTC120-0205	2.38759006133047	-30.7629575590464	7	0.33443908256624155	668.99125945032	#ffbdbd
TTH52-1116	12.2944358235459	-17.5231410487455	0	0.10031525541439701	0.899607328340383	#ffffff
TTR79-1116	20.4706582509538	-20.5192389873738	8	0.1	0.0	#ffffff
PTH35-0407	6.31694333817714	7.24282310581884	5	0.1	0.0	#ffffff
TTH1-84-0508	-15.985262185987	-26.0865128704338	2	0.1	0.0	#ffffff
NTR23-0407	-22.2904686796806	19.7018451345321	0	0.1	0.0	#ffffff
PTR65-0407	-6.7322519382515	35.5701553505399	0	0.10109329607195511	3.11981052017071	#ffffff
TTC16-0407	-30.8588484447652	-31.0949615137559	2	0.6369709174114112	1532.29080405462	#ff6767
TTH150-0407	-14.6208606881214	22.9672238337217	0	0.1	0.0	#ffffff
NTC2-40-0508	5.64814481228301	-8.79405826255961	5	0.3769836257028061	790.395622511785	#ffb1b1
PTH3-1-0508	25.4378288610838	18.3166737933868	3	0.1	0.0	#ffffff
PTR12-0407	-1.90531067838433	22.5878477858663	1	0.1	0.0	#ffffff
PTS28-1202	44.2543399663836	9.70848795775122	10	0.1	0.0	#ffffff
NTR1-0407	-12.1738057798164	22.6550236673798	0	0.1	0.0	#ffffff
TTR238-0407	-2.00523057906872	35.5960106298782	1	0.1	0.0	#ffffff
PTC81-0205	-17.0305604036693	-22.9662074983111	2	0.4610834475765867	1030.38140107322	#ff9999
TTH1-94-0508	24.8067196355668	-6.07937779108961	4	0.1	0.0	#ffffff
TTC117-0205	-7.72377082161555	-16.4687113321727	2	1.0	2800.69493086987	#ff0000
JTC-75-0508	-27.2374969794095	-34.9072203498957	2	0.42746919369969705	934.460355015427	#ffa3a3
TTH122-0508	20.5864257775396	3.02584338750107	4	0.1	0.0	#ffffff
TTH79-0205	11.3260467202229	1.10071980303059	6	0.1	0.0	#ffffff
JTS-30-0508	34.8379720160748	-0.193115551512638	4	0.1	0.0	#ffffff
TTC34-0322	-22.7826012351094	-9.98839167171211	0	0.8949856008929913	2268.55698531408	#ff1e1e
TTR173-0407	-15.555236529177	7.04494999337458	0	0.1	0.0	#ffffff
TTR72-1116	19.3555419481566	-24.5383841984927	8	0.1	0.0	#ffffff
TTC14-1202	51.3672204660091	8.81025216733544	10	0.10113982400414614	3.25258181246283	#ffffff
TTH54-0322	-15.0815197068361	12.6657869932418	5	0.1	0.0	#ffffff
NTC159-1116	-25.0722648649334	-13.6435097009444	0	0.28612861558064934	531.133357092284	#ffcbcb
TTR145-0508	38.0848560062235	-3.76670124939179	4	0.1	0.0	#ffffff
PTH91-0205	24.8412976084533	17.8299192934846	3	0.1	0.0	#ffffff
NTC111-0322	-42.6417956826315	12.080811074698	5	0.662827235829911	1606.07394138051	#ff6060
NTH72-1116	-19.890782744399	16.7377697522421	0	0.1	0.0	#ffffff
TTR156-1116	20.5194390544342	-22.4362580519883	8	0.10074869837286443	2.13647256220368	#ffffff
PTS3-12-0508	9.42654002869321	27.5117690485757	4	0.1	0.0	#ffffff
PTC25-0407	-24.0832892334212	-27.4790128960496	2	0.6799929834828765	1655.05781819857	#ff5b5b
PTS33-0205	17.9386858475885	27.2246388488667	3	0.1	0.0	#ffffff
PTR83-0322	17.0039254107191	-13.1490255096848	1	0.1	0.0	#ffffff
TTC2-74-0508	-1.36948489560077	-41.6705623205215	7	0.6541769540975504	1581.38964895202	#ff6262
TTC84-0508	-1.06608320663863	-38.0203735262001	7	0.7955844178200048	1984.90751046144	#ff3a3a
PTC6-0322	-35.8469313578296	-22.2606261996807	2	1.0	2667.07142246929	#ff0000
TTH115-0407	-25.5560992510391	7.77638877799245	0	0.1004712981986184	1.34488828406544	#ffffff
TTC2-96-0508	0.757804149217691	-41.1607962969434	7	0.9423321023493212	2403.66413252315	#ff1111
TTC39-1116	28.3906499446188	-39.8012781459792	9	0.3875401753926758	820.519607792611	#ffaeae
NTR20-0407	2.0559735910731	19.2997342226131	1	0.1	0.0	#ffffff
TTC17-0508	-3.4648546896088	-45.0133722903542	7	0.9279789892843064	2362.70634049765	#ff1515
PTH77-0407	3.75705828519598	46.9019975158467	1	0.1	0.0	#ffffff
TTR152-0407	-39.5588797615666	-26.0687685183312	2	0.1	0.0	#ffffff
TTS88-0205	34.5635214687918	-10.948918762573	4	0.1	0.0	#ffffff
TTH132-0407	-4.7413123230172	26.110541939094	1	0.1	0.0	#ffffff
TTH24-1116	-23.6182017780567	8.49740835756552	0	0.11613396566768155	46.0396018181003	#fffbfb
PTC93-0407	-37.5047348497228	-8.81190943240143	0	0.6828743202714527	1663.27995038741	#ff5a5a
NTH2-70-0508	-2.76600661492319	-2.18327623052786	6	0.1	0.0	#ffffff
TTC59-0322	-23.0348367127604	-13.2151187272919	0	1.0	2745.05927776116	#ff0000
TTC56-1116	9.19636169249391	-37.2856403868676	11	1.0	3931.20332793392	#ff0000
TTH107-0205	10.9823480180023	-2.34860933568198	6	0.1	0.0	#ffffff
NTR71-1116	2.31567070087109	-1.35471773427776	6	0.1	0.0	#ffffff
TTS1-91-0508	21.8528179201677	-2.67332495394852	4	0.1	0.0	#ffffff
PTR81-1116	-6.80184715037339	31.4763933534163	1	0.1	0.0	#ffffff
TTH41-1116	-18.7786539199709	18.3721556492069	0	0.10097330544151116	2.77740735895612	#ffffff
JTC-40-0508	-3.00833641587412	-25.3553239318852	7	0.7745271349218968	1924.81881683406	#ff4040
TTH44-0322	-13.3680216444538	29.6473069738217	0	0.1	0.0	#ffffff
TTC109-0205	-22.627231956376	4.76149161329823	0	0.11888766368852902	53.8975062551392	#fffafa
PTH70-0205	24.6897322578632	21.9847627189754	3	0.1	0.0	#ffffff
PTH41-0322	-30.0474096827285	3.83461626419109	0	0.1	0.0	#ffffff
TTC111-1116	7.26998942952	-37.5581139573531	11	0.9400348323551339	2397.10868310795	#ff1111
JTC-39-0508	-20.8390990663865	-27.9658346282583	2	1.0	3478.31113456684	#ff0000
NTC2-19-0508	-1.47804549925615	-6.54401002811243	6	0.8817964810536352	2230.92074396819	#ff2222
TTC76-0322	9.97792042556288	-35.6270991994728	11	0.9516342985952276	2430.20871678821	#ff0e0e
NTH8-0322	7.52499082657425	10.0462799853882	6	0.1	0.0	#ffffff
PTH69-0205	29.643703204301	30.4304886012034	3	0.1	0.0	#ffffff
PTC14-0508	31.9147765593037	18.0794146612287	3	0.33515086292236385	671.022383406624	#ffbdbd
TTH1-44-0508	-2.6616753339989	-0.161736693205528	6	0.1	0.0	#ffffff
NTH145-0407	-16.1300724486345	-2.1584369696961	0	0.1	0.0	#ffffff
TTS38-0205	31.0163397892902	-5.18192277149817	4	0.1	0.0	#ffffff
TTC34-0508	35.8037092686082	-36.7926957282487	9	0.5212739415094622	1202.1399402311	#ff8888
TTS122-0205	38.9721359140195	-17.6529985491749	4	0.1	0.0	#ffffff
TTC131-0322	-18.1700355340967	-6.0153158569638	2	0.5751193549041637	1355.79226870908	#ff7979
TTR115-0322	29.6743583824269	-20.2797736757206	8	0.1	0.0	#ffffff
TTR5-1116	18.1487357544853	-19.6289815122951	8	0.10036319135467928	1.03639648785821	#ffffff
NTH11-1116	-28.2067898470209	9.3251125597458	0	0.1	0.0	#ffffff
PTC147-0322	-41.2564526474448	-18.479951855586	2	1.0	4037.10463173866	#ff0000
NTH112-0407	-42.1248785944961	-6.6400195376531	2	0.10024496239263463	0.699020392729485	#ffffff
NTC141-1116	-44.0632507697452	7.36388569084868	5	0.7479009364958238	1848.83876340419	#ff4848
TTH23-0407	-20.8626163895494	10.9598595863989	0	0.10017627426249417	0.503013147738846	#ffffff
PTC2-90-0508	-26.940072933621	-32.0779111762407	2	0.32675399508528946	647.061228430789	#ffbfbf
TTR102-0407	-11.3247041322509	22.3476031110582	0	0.1	0.0	#ffffff
TTH91-1116	-13.5641621857371	10.846293877753	0	0.1	0.0	#ffffff
PTC119-1116	-3.57006936460715	48.1137203273428	1	0.6153222997309487	1470.51468785045	#ff6d6d
TTR51-1116	25.5927057446325	-10.4492936519513	4	0.1	0.0	#ffffff
TTH168-0508	9.38382031084801	8.79299363776546	6	0.1	0.0	#ffffff
JTS-5-0508	29.2032649137775	-4.45305390631801	4	0.1	0.0	#ffffff
PTC144-1116	-8.10431174513691	41.9419171714385	1	0.2790081358565399	510.814480877707	#ffcdcd
NTC144-0322	-39.2230402368513	6.03408672726451	5	0.8802362570702001	2226.46851613878	#ff2222
PTC43-0407	-39.6963467020764	6.79143761924704	5	0.26275347542856753	464.430466605795	#ffd1d1
PTH32-0508	16.3380047653834	19.9742341087152	3	0.1	0.0	#ffffff
PTR103-0407	-7.26237515294713	39.1094182547322	1	0.10160771244322969	4.58774006644682	#ffffff
TTC67-0508	-2.81756880918946	-5.11251921551959	7	0.4422799755195278	976.724142582898	#ff9f9f
JTS-76-0508	37.3385804754563	-8.6903241611447	4	0.1	0.0	#ffffff
TTS14-0205	43.5824608559112	-16.8845774120298	4	0.1	0.0	#ffffff
NTR5-1116	25.0276427965293	-23.7139997358997	8	0.1	0.0	#ffffff
NTC2-36-0508	6.32769215670963	-10.1453083693316	5	1.0	2639.67568195958	#ff0000
NTR70-0407	-16.4938489715568	28.3461433759056	1	0.1	0.0	#ffffff
TTC55-0205	-3.09573643436611	-13.575272279411	7	0.20748223342100736	306.70941857374	#ffe1e1
NTR21-1116	20.3657510051465	-20.4176394421697	8	0.1	0.0	#ffffff
TTR188-0508	37.2500193603462	-15.8886397837003	4	0.1	0.0	#ffffff
PTH20-0205	-14.1923508170011	-16.1458436703586	2	0.1	0.0	#ffffff
NTH170-0407	-7.02251779779199	-3.10869595812296	6	0.10037807022059421	1.07885455900688	#ffffff
PTC40-1202	8.4626779130149	25.0220425664605	6	1.0	3064.83515940699	#ff0000
JTC-89-0508	-17.9706385852938	-31.3527613965865	2	0.48070215288336204	1086.36499488487	#ff9494
TTC26-0322	-21.2471534205241	-8.71862887865125	0	1.0	4120.75520286255	#ff0000
TTH73-0407	-25.2344422694692	8.14133774539726	0	0.10034204113627966	0.976042595111629	#ffffff
PTR43-0322	18.053635884621	-12.2164320057854	8	0.1	0.0	#ffffff
TTC117-0407	-28.1427472512399	-30.2375119147795	2	0.8217572486930643	2059.59384218346	#ff3333
NTH195-0407	-29.6398495452031	13.6615087215526	0	0.10047130498680691	1.34490765472128	#ffffff
NTH2-20-0508	9.58999724993823	8.28221769719145	6	0.1	0.0	#ffffff
NTC8-0322	-15.0772978982514	-26.649422458083	2	0.46263170318596636	1034.79947616007	#ff9999
NTH108-0322	-16.6180530679547	20.8165701606988	0	0.1	0.0	#ffffff
