GeneName	tSNE_1	tSNE_2	x	GZMK_Opacity	GZMK_Expr	GZMK_Color
NTH11-0508	-1.57702372668181	-3.6500230139057	6	0.8045960378728644	5107.48501356474	#ff3838
PTC125-0322	-36.4628844937816	9.23636269269038	5	0.5491222975140466	3255.60360903514	#ff8080
JTC-79-0508	-5.37749191989036	-26.3648763168917	7	0.8514979935648543	5447.46852599962	#ff2b2b
TTC65-0205	-20.5697867133855	-31.2447407121392	2	0.1	0.0	#ffffff
PTS3-62-0508	19.068651002995	25.9975350153588	3	0.1	0.0	#ffffff
TTC2-24-0508	-3.80135722376417	-30.8368792577636	7	0.29778688198702924	1433.72014789945	#ffc7c7
TTR180-0407	-37.9002869993875	18.8327060203769	0	0.1	0.0	#ffffff
NTC109-1116	-31.1506878804545	-11.33571332411	2	0.10275228505109521	19.9508000271547	#ffffff
PTR33-0322	4.54587136121794	37.5100198642442	1	0.1	0.0	#ffffff
TTR65-1116	19.7950124818118	-35.3379637946253	9	0.10019881183173628	1.44114981710356	#ffffff
NTH24-0322	0.524975929574396	33.84892467068	1	0.15490596205225318	398.003058864543	#fff0f0
TTC171-0322	-30.8798852552625	-11.073670150272	0	0.9505979243248901	6165.82540568096	#ff0e0e
NTC102-1116	-44.9684088477457	8.98783395591814	5	0.28016907890283116	1306.0119855088	#ffcccc
TTR155-0322	24.0577716687778	-11.4386070150904	4	0.1	0.0	#ffffff
TTH143-0407	-24.4956316192854	24.8707260153891	0	0.10028214793547058	2.04523766039709	#ffffff
NTC44-0508	-1.8457830434353	-5.92702422599582	6	0.1	0.0	#ffffff
PTC1-1202	41.100333643343	14.8356684598734	10	0.1	0.0	#ffffff
PTH2-7-0508	36.3059601485433	24.1899155720973	3	0.1	0.0	#ffffff
PTH143-0205	39.9534404306504	17.572205059127	10	0.1	0.0	#ffffff
PTR45-1116	1.40837390165544	18.5347590323013	1	0.1	0.0	#ffffff
NTC158-0322	-42.5967350374963	11.7703540805938	5	0.30426420116488884	1480.67302422965	#ffc6c6
TTC124-0205	0.432100931065455	-41.5448725125759	7	0.1	0.0	#ffffff
PTS2-1-0508	20.5315879082641	19.1129705283462	3	0.1	0.0	#ffffff
PTC107-0205	31.6395932293059	17.8394199561038	3	0.1	0.0	#ffffff
TTR101-0322	23.3183526827023	-24.2709094537474	8	0.1	0.0	#ffffff
PTC154-0322	-12.0000445315215	24.2669518712977	5	0.9557614188720189	6203.25461277202	#ff0d0d
PTH42-0407	-5.68856296776502	40.0507970159817	1	0.1	0.0	#ffffff
PTH144-0322	4.4709774057113	46.765369114405	1	0.1	0.0	#ffffff
PTH95-0407	-15.4074155918182	30.8541558084018	0	0.10124235984080865	9.00563433132693	#ffffff
NTC104-0322	-45.0439668924289	9.27129447471533	5	1.0	6796.37914800163	#ff0000
TTC178-0322	9.88971486854328	-35.4103871759611	11	0.1	0.0	#ffffff
TTS28-0205	43.9450981566322	-15.8905051193559	4	0.1	0.0	#ffffff
PTR4-1116	3.23211314659913	27.5525974371457	1	0.1	0.0	#ffffff
TTR108-0322	24.5819047467559	-22.8597535793811	8	0.1	0.0	#ffffff
TTC41-0322	9.01623444473307	-32.6573204941102	11	0.1	0.0	#ffffff
TTC94-0322	12.5826996523055	-31.4530107189774	11	0.1	0.0	#ffffff
TTC12-0205	-1.21769685600117	-44.4394677230921	7	0.1	0.0	#ffffff
TTC100-0407	-15.9038651276727	-17.8049208725422	2	0.10135471296547192	9.82006113704281	#ffffff
TTH1-91-0508	26.682787963301	-39.8090023074183	9	0.10050415249083113	3.65450719712379	#ffffff
NTR30-0407	-6.39497960209033	28.6635133077169	0	0.10068570768650462	4.97056688408508	#ffffff
TTC37-0322	8.14068765969077	-37.1789966255698	11	0.1	0.0	#ffffff
TTS1-73-0508	27.9484753419493	-1.41978727772376	4	0.1	0.0	#ffffff
TTC92-1116	9.60911166515525	-37.6044471911054	11	0.1005519122780368	4.00070896990182	#ffffff
TTH51-0322	-23.705039529071	22.6674034035943	0	0.563251592935101	3358.0242312588	#ff7c7c
PTC17-0322	-10.8499929141072	-2.64868631495883	5	0.9773316799964648	6359.61340491678	#ff0707
PTC3-0407	-39.6083501094526	-3.7605907673469	0	0.616427985517723	3743.48996423555	#ff6d6d
TTR148-0508	28.8507826842708	-1.57552747392302	4	0.1	0.0	#ffffff
TTR81-0322	25.7577199684028	-27.3696219463789	8	0.1	0.0	#ffffff
NTC72-0407	2.91329455368579	-10.7970342168812	5	0.10078872767093658	5.71733950030991	#ffffff
PTC28-0407	1.16645166378676	33.481765995548	1	0.9993112572841226	6518.93925344143	#ff0101
PTR86-0322	-0.58589399486277	19.4834643478223	1	0.1	0.0	#ffffff
TTC23-0407	-28.0725830179863	-0.576905574462791	0	0.3137028503645711	1549.09202851643	#ffc3c3
TTC44-0322	-36.9135263521125	2.3062441766096	0	1.0	7069.31776190094	#ff0000
PTH101-0322	-3.54970237876235	41.2308962916258	1	0.1	0.0	#ffffff
PTH115-0322	-28.127948698538	-0.38546040295901	0	1.0	14264.0960207567	#ff0000
PTC38-0205	-20.6697207556222	-25.1939229130674	2	0.1	0.0	#ffffff
TTC127-0205	1.74953896135395	-31.6731605455643	7	0.2292238199385852	936.719323208858	#ffdbdb
PTR48-1116	3.79878504313003	17.2346329836425	1	0.1	0.0	#ffffff
PTC2-86-0508	33.4345962346881	17.6626278739541	3	0.1	0.0	#ffffff
NTC36-0407	-0.37254961011648	-5.30128943136288	5	0.10014850199050021	1.07646317917722	#ffffff
TTR74-0322	26.2236431116655	-27.3661302460135	8	0.1	0.0	#ffffff
NTR66-0407	-5.82438461431538	32.5319468483754	1	0.10092652883708457	6.71623440337713	#ffffff
PTS3-55-0508	20.1339242843683	26.5121860942049	3	0.1	0.0	#ffffff
TTC52-0407	-41.8914748217634	-12.3531241127132	0	0.26876396199644514	1223.33842428189	#ffd0d0
PTH45-0407	-34.1524728166242	3.82594153197319	0	0.9698591447808736	6305.44639350101	#ff0909
PTC2-72-0508	-28.3252747272476	-32.6970038657926	2	0.1	0.0	#ffffff
JTH-65-0508	-0.897860098363267	-2.08494621962429	6	0.22641678401982662	916.371644373082	#ffdcdc
TTC66-0407	-35.8611810072792	-19.4378302245665	2	0.4314820510229167	2402.85144517196	#ffa2a2
NTC2-47-0508	4.75111257881491	-5.15843500638333	5	0.1	0.0	#ffffff
NTC51-0508	-3.49922349225459	-25.3373462587606	7	0.10040068274497017	2.90447434434538	#ffffff
TTH172-0508	24.8016996297239	-5.76864329074884	4	0.1	0.0	#ffffff
NTH2-85-0508	18.7906521803789	2.48012566217192	6	0.1	0.0	#ffffff
TTH1-41-0508	27.5811595683331	-8.28173818821482	4	0.1	0.0	#ffffff
NTH2-49-0508	-1.25859233987478	3.59262169241477	6	0.1	0.0	#ffffff
TTR106-1116	17.4705266678037	-31.3088413980867	0	0.10750378301128141	54.3935208475822	#fffdfd
TTH147-0407	-26.5694949943814	3.62888364364447	0	0.8644330459154547	5541.23230336887	#ff2727
PTC103-0205	-22.8397142086663	-31.0149607259554	2	0.1	0.0	#ffffff
TTC142-0322	-1.90975885658017	2.96555842583948	5	0.45803724233902154	2595.34506476257	#ff9a9a
TTC87-0322	-28.6448848949676	-12.4444454400773	0	1.0	7376.91890591336	#ff0000
JTC-22-0508	-29.8459761617094	-33.2712932604522	2	0.1	0.0	#ffffff
TTH171-0322	-36.0367472359304	-8.6310767059746	2	0.1	0.0	#ffffff
NTC15-0508	0.444110075147049	-18.0201463766855	7	0.1	0.0	#ffffff
PTC2-36-0508	16.6640196871337	32.749107677547	3	0.1	0.0	#ffffff
PTS1-7-0508	12.7007248008741	24.3268994065218	4	0.1	0.0	#ffffff
PTH10-0508	31.0772779203728	26.5573460695643	3	0.10050761276314663	3.67959006453191	#ffffff
JTS-80-0508	5.29975592007572	-4.18373716752794	6	0.1	0.0	#ffffff
NTC14-0322	-40.3555261773265	12.2909132001886	5	0.5930927098084207	3574.33691118621	#ff7474
TTC31-0508	-3.2273754581232	-28.952292226967	7	0.8208706386443994	5225.45655338961	#ff3333
PTC10-0322	-19.6554895947461	31.4412506317036	0	0.1	0.0	#ffffff
NTC106-1116	-22.8187568475965	-13.8999067992769	0	0.10079770734815359	5.78243150246052	#ffffff
TTS125-0205	32.4588706101085	-12.4681735010348	4	0.1	0.0	#ffffff
PTC75-0407	-39.9227453036042	-27.417289281455	2	0.1	0.0	#ffffff
NTC152-1116	-39.5513098625002	20.148665971312	5	0.13180122149028345	230.521112019059	#fff6f6
NTC79-0407	-33.6559970034982	-14.2153565019736	0	0.18521181009861604	617.684488222932	#ffe7e7
TTC2-21-0508	-1.93902608840286	-34.9527097171225	7	0.47736552209882865	2735.45215294494	#ff9595
PTS86-0205	27.1756055390928	21.2482794056892	3	0.1	0.0	#ffffff
PTH3-73-0508	14.9499619180094	22.051411341541	3	0.1	0.0	#ffffff
TTS19-1202	47.5232221184403	8.81708135895269	10	0.1	0.0	#ffffff
